#{"t_start": 1776809639.326288, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
50.732803,234,39.644745
63.060811,262,39.751097
69.799684,280,39.869307
53.669683,273,40.379015
44.674694,220,40.472196
46.931637,261,40.587739
89.642718,322,40.731787
105.972062,367,40.89285
187.766521,551,41.136899
117.780584,391,41.640747
77.258733,288,41.760568
81.768606,322,41.901397
54.309193,258,42.001655
68.94238,271,42.115484
138.678728,465,42.314306
49.095357,249,42.752341
233.524113,636,43.051801
135.770273,408,43.232528
53.357147,246,43.335862
51.740288,236,43.429537
62.508714,279,43.546288
42.318308,217,43.965946
77.84226,297,44.099282
50.416523,231,44.196517
91.569786,337,44.341015
115.962684,372,44.504161
67.520334,269,44.61479
85.804473,310,44.743759
56.430135,245,45.179856
101.37355,362,45.340265
69.962441,277,45.45145
60.817558,260,45.558596
69.635876,284,45.676172
57.482261,254,45.778397
54.130582,242,45.87773
66.573165,258,45.984996
69.718111,268,46.435021
107.276918,361,46.591409
55.034045,251,46.694808
86.242134,318,46.835818
100.172427,340,46.978419
62.927022,258,47.091208
47.193802,228,47.187336
70.974809,294,47.636081
101.599085,337,47.770594
49.868472,237,47.863322
89.697026,330,47.995717
56.121516,241,48.093073
66.320216,267,48.200199
99.575159,343,48.370042
126.229137,419,48.883362
39.016081,230,48.975125
130.200663,422,49.170654
64.940298,259,49.278097
77.434556,283,49.397676
48.117747,273,49.520421
57.363521,245,49.634767
123.145659,397,50.291662
175.971925,544,50.535847
73.011553,318,50.67894
105.622122,362,50.843297
54.964036,284,50.964408
74.601669,288,51.45046
72.161093,289,51.569667
51.055169,227,51.669164
95.019905,331,51.815395
138.296821,444,52.005365
27.670959,204,52.085273
101.883472,352,52.22972
104.785602,336,52.69431
44.156092,254,52.793499
42.42435,219,52.885243
228.118239,609,53.188824
102.34112,339,53.342107
84.075711,368,53.847706
65.062857,251,53.950722
41.590175,260,54.059562
100.377092,351,54.212566
36.315783,253,54.308777
195.88064,584,54.556047
100.246656,339,54.697706
68.884618,264,55.140373
96.879874,367,55.288214
64.719518,300,55.408045
98.725498,342,55.551181
61.436095,273,55.660914
64.284637,289,55.783587
103.874823,351,56.267472
175.549838,541,56.505958
102.034926,355,56.652771
99.42428,339,56.80106
86.164639,318,56.930538
102.999967,344,57.08718
105.279013,366,57.657815
45.119828,230,57.758932
91.526274,325,57.917637
81.965206,296,58.048109
189.176417,559,58.319096
51.001958,244,58.421613
111.756185,393,58.927891
103.130966,357,59.084749
85.068823,371,59.250194
38.171202,205,59.33173
115.454621,399,59.504944
77.482279,290,59.626741
40.639402,227,60.04052
143.618355,447,60.243926
81.58612,309,60.38463
70.519513,294,60.511919
65.688272,308,60.645454
61.18839,251,60.752535
56.659792,241,60.888072
70.116787,319,61.473468
227.058094,641,61.841822
184.195733,550,62.103771
56.311943,254,62.214873
82.885952,319,62.353902
85.172453,307,62.806255
38.057033,232,62.89774
118.953294,387,63.067512
73.108701,306,63.196471
82.517767,300,63.321586
202.25344,569,63.942979
88.59746,350,64.103729
57.740977,252,64.220256
61.349736,257,64.323659
106.447406,351,64.477311
135.653326,418,64.669165
95.922067,325,64.808782
62.990801,265,65.249488
165.834383,485,65.470284
64.195477,276,65.590281
95.775804,327,65.734957
39.482681,213,65.822924
85.581551,307,65.953827
61.008637,251,66.402957
78.956754,301,66.530773
41.025075,215,66.617781
74.951253,297,66.754091
55.495,243,66.858167
143.315334,445,67.058771
226.398026,653,67.701866
60.216347,261,67.813606
99.047329,337,67.96407
100.497453,337,68.109295
57.377509,246,68.21803
54.300831,236,68.319317
78.065992,296,68.453295
131.955948,423,69.007447
47.786405,230,69.1039
38.447462,210,69.194837
156.96636,475,69.409533
80.387748,293,69.534739
103.263394,343,69.689353
52.882492,248,69.797883
79.938257,298,70.328767
70.493107,275,70.451979
93.708205,342,70.599996
89.783289,319,70.747151
122.65524,376,70.92195
60.702317,247,71.022394
100.599531,341,71.510212
139.374983,426,71.701707
56.367632,281,71.815904
98.154472,338,71.96441
45.66406,223,72.065397
116.353995,366,72.235376
84.462637,303,72.730825
93.676506,332,72.886382
91.58332,333,73.043777
130.636221,419,73.23451
89.513894,320,73.381706
98.781918,357,73.544082
92.912657,325,74.010034
74.094896,280,74.129518
103.986944,353,74.278816
94.723554,328,74.417481
44.71422,225,74.507633
100.511744,339,74.648473
94.412542,335,74.78766
107.95813,371,75.275764
152.934458,454,75.475537
90.386637,368,75.632745
76.64622,295,75.755103
92.050568,308,75.879785
98.553752,365,76.038272
55.764472,242,76.475942
40.677549,211,76.561667
149.330742,461,76.770196
60.257916,250,76.87253
78.023023,309,77.007392
132.407935,434,77.210791
144.380795,467,77.743253
72.92166,299,77.871989
92.392478,325,78.012032
75.390885,289,78.131589
90.899747,320,78.272753
140.656777,423,78.466301
235.490527,653,79.124405
108.971321,359,79.303972
103.393002,351,79.479108
143.315481,433,79.69186
101.677541,344,79.853711
103.875723,352,80.360925
111.793328,371,80.522188
116.553504,371,80.680426
77.667258,302,80.811396
165.679415,484,81.030528
86.612582,302,81.484464
102.788845,347,81.647669
147.883715,450,81.880068
85.539485,304,82.014913
74.284764,326,82.163062
102.438728,361,82.337923
87.513023,307,82.809521
90.261486,315,82.94472
59.662371,250,83.047567
108.739046,365,83.209952
66.023171,287,83.334542
90.413208,315,83.465302
108.43923,421,83.970893
58.239665,270,84.082169
136.392519,420,84.280614
93.851022,318,84.421239
123.396973,385,84.592913
87.860417,306,84.72397
101.850015,348,85.22017
132.936541,409,85.408499
99.868033,326,85.663673
76.586698,287,85.799835
88.68858,350,85.960004
84.002183,303,86.086304
140.263423,430,86.62838
67.41858,287,86.7586
110.777095,375,86.931094
96.194995,326,87.076595
77.824411,294,87.195073
106.86064,369,87.37145
110.744658,386,87.896897
76.368207,301,88.037609
102.741539,334,88.178527
107.360871,353,88.343102
61.671084,304,88.467358
111.333218,360,88.62557
57.924985,250,88.729396
141.441931,427,89.277132
89.17436,311,89.416595
105.52527,365,89.573574
107.251468,352,89.724812
145.732933,425,89.94635
96.003412,333,90.460646
71.281397,270,90.57428
175.986944,519,90.806756
103.988905,365,90.965082
76.386813,288,91.083795
106.027567,348,91.224773
99.517784,326,91.690193
89.412589,318,91.819543
104.884425,340,91.961085
81.196777,299,92.088775
90.230907,317,92.2205
94.645681,342,92.366574
125.774211,393,92.858464
106.866069,357,93.004202
103.933113,355,93.157796
108.887167,352,93.309268
88.721126,317,93.436874
118.677931,372,93.599672
99.160664,339,94.078035
133.223721,400,94.250798
107.159845,340,94.407258
95.020611,330,94.544858
105.215806,344,94.68341
103.10808,341,94.822458
98.794521,338,95.296585
111.080619,358,95.448304
83.757554,302,95.57318
83.197559,301,95.701324
90.627956,323,95.83519
98.727936,331,95.987824
114.456602,388,96.520376
104.047269,359,96.677354
106.624938,357,96.827114
73.033433,279,96.943842
113.074795,362,97.090183
87.216901,311,97.218723
112.260673,363,97.712002
72.141044,271,97.825114
114.612702,358,97.977469
96.008537,316,98.110183
124.882932,392,98.281245
149.815214,459,98.488644
99.441646,332,98.959435
74.531663,279,99.075273
109.349996,359,99.223759
108.480974,380,99.395572
92.188167,318,99.533583
90.578457,330,99.686163
111.074167,357,100.157267
102.755699,339,100.304296
92.334224,321,100.445191
99.16999,335,100.589451
84.058006,303,100.709904
68.354217,273,100.81671
88.332903,308,101.267351
107.263276,352,101.418484
97.853117,347,101.569457
74.293592,275,101.684778
105.580809,350,101.83537
108.074104,351,101.978431
149.327555,446,102.508616
44.620791,241,102.610707
105.643976,348,102.762331
148.942666,445,102.961815
94.134355,327,103.095233
114.898038,374,103.253858
98.040513,339,103.724578
97.948455,331,103.869473
151.373495,443,104.066098
81.39877,291,104.183109
135.840172,410,104.367577
103.744416,342,104.517731
151.599671,438,105.027414
214.322853,584,105.286536
105.439452,347,105.439096
96.529063,333,105.585843
108.864852,350,105.733086
158.136916,459,106.260025
93.548543,317,106.401964
81.024989,300,106.525691
139.716187,408,106.698016
101.727956,337,106.843301
160.460898,465,107.371397
107.106585,354,107.523696
114.688228,364,107.679802
112.595836,349,107.821722
139.490754,421,108.010577
97.275531,332,108.150482
134.627996,400,108.649867
119.83127,373,108.808765
161.517437,463,109.005713
72.532755,272,109.113657
158.862553,453,109.302994
78.392036,284,109.743604
151.986281,439,109.926853
177.718822,505,110.144545
151.184331,433,110.32279
178.468469,499,110.538517
133.232986,404,111.022688
119.451377,371,111.178586
119.020316,368,111.338576
128.855927,389,111.503348
178.408402,483,111.717969
168.852793,479,112.240582
162.466482,465,112.435693
163.096497,480,112.643841
161.476678,463,112.838953
110.668145,351,113.336554
112.401027,353,113.490635
147.139962,432,113.67555
168.916454,482,113.879892
96.998696,327,114.016582
149.259207,433,114.535092
95.5403,328,114.672042
147.16502,445,114.862939
106.749974,351,115.007688
131.512388,385,115.172355
109.624198,344,115.314529
119.724151,375,115.808009
113.386549,354,115.954045
129.212174,395,116.124138
86.410741,301,116.248258
100.285027,335,116.394611
132.26606,403,116.903174
142.452992,428,117.085989
143.418527,423,117.264187
169.748563,483,117.469764
149.73907,436,117.652699
153.701396,452,118.170341
143.628308,411,118.366469
141.640182,432,118.55908
117.31708,368,118.71586
149.241339,447,118.897014
154.058211,455,119.420302
203.635665,547,119.666825
148.90579,440,119.857271
116.01508,355,120.009615
96.933352,331,120.146447
101.557817,327,120.612665
192.930432,515,120.836986
178.868393,492,121.048122
171.534029,475,121.247917
142.451553,416,121.754049
91.072455,307,121.884255
184.089589,523,122.115764
73.365138,283,122.230787
133.591319,391,122.404429
149.209478,431,122.593664
173.806876,486,123.124233
173.191911,493,123.349382
82.906506,310,123.484585
123.517121,393,123.657888
153.412107,446,124.171593
175.176577,500,124.385395
182.753034,508,124.606775
198.364189,532,124.844441
165.849049,484,125.378294
164.437684,493,125.606324
175.129575,502,125.824734
160.641073,458,126.016226
116.706426,370,126.178062
126.672822,389,126.672086
157.777882,470,126.881714
208.864898,568,127.129557
119.525419,364,127.283536
108.890649,353,127.437689
169.291423,471,127.970144
119.420432,381,128.13104
216.724934,585,128.393255
139.316961,415,128.574838
272.861038,718,129.217681
202.800484,556,129.464521
133.263923,406,129.639022
150.964679,456,129.841901
147.249724,430,130.356832
129.809199,397,130.529425
280.44395,723,130.855295
124.008878,394,131.030825
106.571028,359,131.518929
180.868166,507,131.739818
177.965554,492,131.955138
187.01922,522,132.181629
297.511206,777,132.857938
153.979239,458,133.058845
180.969187,509,133.28318
208.023586,575,133.530268
207.439331,569,134.109955
228.435802,598,134.38159
114.192608,364,134.540161
174.792551,487,134.759708
164.675592,483,135.299278
109.781662,346,135.446075
133.405707,401,135.632933
212.319395,584,135.88497
130.956564,397,136.061999
299.62973,766,136.735838
216.346132,585,136.999862
166.305484,476,137.200735
439.969502,1069,138.049439
107.850735,339,138.19327
237.859911,642,138.490014
235.755233,618,139.100129
324.244735,818,139.456486
123.715841,390,139.626729
222.951201,616,140.215763
348.210254,863,140.603387
315.278676,781,140.963947
93.496795,318,141.421088
213.451146,618,141.701819
325.512972,828,142.087394
370.441142,916,142.832948
644.327734,1548,143.551167
294.429464,762,144.245413
391.487766,994,144.723718
275.624294,717,145.379742
214.767862,586,145.653822
189.07497,542,145.911637
318.042126,825,146.631742
234.246618,624,146.9313
418.108859,1026,147.419517
572.336459,1367,148.419858
238.521711,642,148.719395
153.817718,464,149.248979
544.489759,1277,149.875614
457.836718,1126,150.743168
476.320956,1170,151.301199
229.840837,612,151.907823
458.096245,1137,152.431505
375.420548,940,153.198295
283.878298,778,153.577739
295.126353,756,153.919059
1550.572478,3578,156.294294
225.729818,654,156.628051
400.404773,1024,157.467424
156.816292,478,157.688468
406.179908,1063,158.545156
131.131374,454,158.759406
254.609889,713,159.096473
447.004523,1139,159.99281
195.651939,584,160.438737
754.605734,1834,161.778491
174.617356,539,162.053162
1418.034072,3198,164.436309
753.748024,1807,165.654993
70.683951,311,165.794103
683.015147,1574,166.898915
390.762757,994,167.383015
350.191449,920,168.158676
232.418326,628,168.468279
568.920914,1391,169.491572
1213.012719,2708,171.188857
570.016939,1347,172.150661
513.173357,1225,172.752646
358.691971,874,173.495864
485.421344,1162,174.0866
179.145496,502,174.318859
2225.89769,4818,177.763119
592.795532,1372,178.490656
291.425213,776,179.201922
574.375534,1348,179.880791
688.769974,1603,181.045485
340.499729,834,181.786608
365.433392,900,182.236351
495.963968,1163,183.148074
631.473305,1425,183.860673
