#{"t_start": 1776807562.438852, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
39.483333,260,0.114533
25.671863,201,0.193
25.47963,210,0.277223
25.093445,237,0.372587
26.932611,200,0.452697
35.003868,267,0.560036
16.804974,220,0.645668
38.891691,235,0.744463
43.584828,258,1.18898
66.763988,332,1.336182
42.97056,296,1.459081
29.445109,206,1.537264
35.777477,215,1.620006
33.762161,209,1.705387
36.202344,222,1.794196
23.953737,203,1.874351
36.469254,238,1.972029
30.39323,215,2.396855
31.204325,224,2.484027
24.924888,233,2.58103
35.993625,256,2.687993
30.502177,215,2.774807
38.378761,241,2.874404
47.822581,255,2.976429
26.452355,209,3.058635
19.269127,192,3.13139
32.278645,220,3.590166
20.278886,201,3.672507
15.716309,216,3.763988
41.487688,233,3.859837
27.066367,204,3.939838
34.870177,239,4.037533
43.564135,273,4.151183
68.356329,325,4.297952
11.817781,194,4.374976
20.342553,207,4.796118
48.701975,263,4.901438
25.100662,208,4.981878
22.938396,206,5.061621
27.550489,191,5.13318
33.685656,214,5.217953
78.472216,333,5.359495
43.90482,250,5.459494
31.213971,243,5.898036
35.872735,232,5.98903
22.889476,209,6.069044
41.423748,247,6.167488
22.258516,191,6.241064
19.982781,214,6.322732
59.80554,333,6.464335
79.3224,345,6.613904
44.806122,265,7.062494
21.634714,199,7.141721
32.902525,244,7.239304
37.417223,230,7.333868
35.674837,243,7.435373
18.16788,199,7.512357
24.678794,218,7.60077
28.047922,229,7.690027
26.46908,196,7.766367
46.674421,259,7.870736
29.05133,215,8.29889
37.432868,227,8.388622
34.115032,239,8.485501
34.10096,242,8.584656
53.000683,270,8.701032
31.240032,224,8.7882
32.119184,238,8.886596
27.64706,195,8.962974
50.441383,262,9.405679
29.460767,222,9.49471
29.616494,215,9.579179
35.808632,220,9.663723
35.848004,216,9.750178
30.575957,219,9.839006
42.330385,242,9.932729
23.997386,206,10.01364
38.45614,234,10.107178
44.180049,262,10.550794
51.35631,247,10.647925
47.521215,261,10.762179
35.088869,231,10.854368
40.507345,240,10.954386
29.384846,201,11.031982
40.369096,265,11.146148
40.363813,250,11.25277
92.28938,397,11.767675
20.445956,206,11.849725
38.852801,230,11.943285
55.202934,298,12.063469
25.724669,228,12.157201
40.510443,245,12.253826
34.056935,230,12.348486
30.390856,211,12.429305
25.556,195,12.502483
24.947922,246,12.948316
63.929238,300,13.076821
44.468952,266,13.186107
24.4762,201,13.26405
51.828586,265,13.37426
40.948468,273,13.492947
73.772272,341,13.641002
82.589838,347,14.13143
30.090672,223,14.218739
56.237622,268,14.326254
24.637666,197,14.401726
31.988169,212,14.482735
35.766014,219,14.571969
42.211654,242,14.669294
45.994478,248,14.777037
66.103372,313,14.905829
28.144665,203,15.319255
41.126376,228,15.409976
30.199133,200,15.486339
33.969524,242,15.584967
32.937419,221,15.670753
22.694421,191,15.750161
30.037375,206,15.836287
21.482587,199,15.913394
57.562016,263,16.02019
63.726193,339,16.497889
72.029274,342,16.639146
43.10386,265,16.750537
31.875318,227,16.845179
34.157056,218,16.930803
20.982494,224,17.021325
28.042634,214,17.105659
28.899604,210,17.187901
35.312108,245,17.661803
60.00673,275,17.7795
35.839204,221,17.865842
22.93961,186,17.936853
28.301336,207,18.014283
50.458842,250,18.121545
33.179184,248,18.223303
58.376997,291,18.339346
59.527216,307,18.811841
62.829679,310,18.948168
32.586935,215,19.038097
46.278687,248,19.142716
44.602108,244,19.244306
49.004487,268,19.353922
34.558946,253,19.462872
78.601495,324,19.596171
47.040755,286,20.063508
45.356978,242,20.164545
67.832107,308,20.286679
36.133,226,20.379444
63.250519,304,20.502569
26.630594,218,20.589021
62.441696,296,20.707672
28.556637,206,20.791515
39.077355,234,21.226654
34.374965,227,21.317251
53.906628,265,21.427886
56.801036,280,21.542282
105.276633,406,21.716984
31.127411,218,21.804854
40.25548,244,21.909328
30.739087,228,22.00186
46.157653,238,22.434783
61.837783,276,22.55008
32.696522,217,22.638358
53.393387,260,22.741659
38.810829,261,22.852578
47.143964,235,22.944316
56.664258,309,23.076002
27.756058,209,23.156586
32.173599,230,23.587658
36.304914,216,23.67373
50.070657,251,23.780433
27.938256,197,23.863393
84.332052,344,24.016841
62.558275,300,24.140954
43.374802,252,24.246262
40.263061,235,24.341117
57.161625,274,24.794801
37.182008,215,24.883255
32.73771,217,24.973173
45.380301,240,25.070471
47.38121,264,25.18279
33.052357,225,25.277622
33.363022,247,25.379176
44.073323,254,25.491438
48.676082,241,25.586931
27.082889,194,26.011611
47.20965,240,26.109948
31.956414,214,26.198876
30.572393,210,26.283639
39.647973,235,26.377996
41.143806,240,26.475134
24.90278,195,26.551325
50.894841,266,26.658359
38.460565,253,26.769417
57.393608,265,27.221173
