#{"t_start": 1776820562.901875, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
77.523577,503,37.357715
17.865469,202,37.438386
48.005848,307,37.579926
25.241589,255,37.696973
48.948632,335,37.844114
32.296101,272,37.968725
21.525973,213,38.060557
38.325853,273,38.181169
27.15691,232,38.61361
23.795815,227,38.708742
24.315682,227,38.804107
45.47105,331,38.956798
15.292952,190,39.039452
24.413834,222,39.130552
35.11159,269,39.247789
21.309889,297,39.382899
97.421049,464,39.968127
21.281182,209,40.055863
32.295335,247,40.159862
30.943803,248,40.268709
19.712675,206,40.35346
31.81612,293,40.482825
9.825502,215,40.572784
67.138314,382,41.0855
45.797058,336,41.233623
29.745913,242,41.335256
89.086669,472,41.548633
25.934059,235,41.646232
48.10756,363,41.807895
33.126192,265,41.924491
27.301033,305,42.399483
16.443247,219,42.494194
23.085378,218,42.585075
24.922896,237,42.68608
54.257957,337,42.835382
31.132555,253,42.939548
30.983439,252,43.050789
16.969434,198,43.131445
53.324474,353,43.624578
32.553797,245,43.728054
158.271379,731,44.083297
42.138017,282,44.208461
26.119948,235,44.306278
62.852126,390,44.815888
39.800885,285,44.939694
81.110642,423,45.138997
39.524879,277,45.260857
53.337001,343,45.414925
32.804523,311,45.556942
98.503493,487,46.145484
40.327943,277,46.267097
115.430274,577,46.551481
45.402018,314,46.693353
64.856384,401,46.871887
87.749327,467,47.416335
37.443327,265,47.528473
17.402091,205,47.611774
76.055465,457,47.86097
73.539878,472,48.081363
19.132453,229,48.176877
84.737006,439,48.741773
38.602249,272,48.859582
23.869393,218,48.951198
32.897582,258,49.064449
56.783039,353,49.218963
31.096206,255,49.328792
40.209392,268,49.443141
63.229052,363,49.948831
76.027823,445,50.158903
56.468807,365,50.319899
57.484807,344,50.478017
47.587989,319,50.617099
41.177056,280,50.742853
25.719476,225,51.174318
31.648697,244,51.278596
32.677509,285,51.407692
48.681674,334,51.557706
26.483584,246,51.66021
38.858403,266,51.772398
53.985145,332,51.921204
54.800414,333,52.404351
29.432844,248,52.510595
268.689194,1168,53.072797
67.004137,363,53.237509
67.280175,382,53.741281
39.264485,317,53.884197
60.367675,372,54.050495
65.144713,373,54.221546
42.172361,297,54.349325
27.729243,231,54.445695
91.000959,535,55.030021
108.576239,584,55.317808
20.1252,212,55.403355
40.679539,276,55.52001
35.12419,276,55.642457
80.41391,449,56.221297
33.375216,252,56.32785
21.328061,267,56.445187
56.636853,337,56.591051
23.519479,237,56.689159
26.476121,272,56.806684
61.092267,354,56.966811
123.897597,604,57.583653
26.335869,228,57.679085
32.94619,263,57.791891
29.942554,270,57.909997
68.463297,367,58.078275
33.850299,248,58.181588
31.712933,288,58.309947
38.020953,347,58.808577
37.451445,271,58.928805
34.438978,279,59.053101
52.127777,344,59.21145
39.353119,268,59.32781
48.288171,304,59.458905
71.919593,470,60.01189
39.261039,279,60.134578
136.054613,627,60.435229
53.174644,324,60.577536
59.719332,350,60.733601
22.514074,217,60.820574
99.047305,472,61.391545
120.035183,577,61.66241
32.342348,253,61.771619
121.165199,595,62.043248
51.595014,322,62.518956
122.280934,663,62.828473
45.368859,302,62.960671
42.717754,288,63.088796
52.310931,322,63.233637
47.879017,373,63.40981
91.219389,482,63.966897
56.164498,356,64.133354
49.657694,307,64.273598
53.472672,327,64.420171
66.30703,365,64.586342
28.178712,238,65.018181
71.168567,404,65.213707
32.204699,251,65.319981
35.872348,269,65.438468
46.445936,409,65.634885
31.235387,248,65.741427
36.912629,272,65.85747
52.599188,326,66.339018
27.521533,298,66.471379
90.946961,491,66.69922
117.117587,566,66.973109
81.656898,453,67.188899
37.19076,271,67.635332
47.011465,307,67.774021
83.268823,454,67.991124
39.720501,275,68.114577
126.48747,598,68.401985
121.875402,624,69.072847
191.796515,809,69.481598
85.968444,452,69.696126
29.267991,298,69.826378
28.23263,241,70.264882
55.215389,369,70.437276
137.085385,616,70.732493
95.268837,496,70.970382
149.081048,711,71.653666
42.108715,308,71.787248
95.444414,491,72.029642
67.082812,386,72.214241
53.086098,341,72.369559
41.453733,360,72.879863
53.646863,340,73.036481
203.942718,921,73.50522
215.124314,1018,74.351629
154.063846,753,74.721195
33.118638,308,74.863546
149.059134,808,75.592329
27.722739,267,75.711151
111.675352,564,75.980063
73.41848,489,76.224677
37.077469,298,76.354471
82.868265,536,76.942232
31.736902,306,77.086872
83.651891,517,77.331405
117.605615,577,77.598143
34.098632,289,77.726632
32.140138,303,78.196194
137.191212,664,78.512812
75.179142,409,78.697466
108.603572,581,78.978731
70.071772,431,79.522935
227.24738,989,80.018361
98.633882,559,80.287708
71.165059,427,80.827361
129.672109,712,81.17446
220.175672,993,81.653115
132.24571,643,82.30449
115.460817,604,82.592827
29.256435,239,82.697186
93.290412,473,82.926695
30.021845,244,83.031707
113.380954,544,83.629417
131.588156,665,83.946225
28.055361,275,84.067034
139.762287,671,84.729246
211.205619,865,85.146624
163.451428,714,85.502655
163.205519,724,86.219928
87.122381,449,86.43103
169.021297,767,86.811691
145.373622,705,87.484007
48.361052,366,87.659229
107.994412,517,87.912314
205.141322,897,88.359097
34.667688,264,88.80495
253.422142,1049,89.336824
84.368607,458,89.549764
132.562114,665,90.202707
83.099699,433,90.403967
234.971752,1014,90.906292
783.539031,2926,93.10957
75.293954,443,93.324225
349.895034,1369,94.355147
111.975334,565,94.620731
189.259644,828,95.022816
219.451129,941,95.834144
119.039672,571,96.104872
170.986027,831,96.849303
328.842528,1282,97.492868
520.936896,2034,98.906919
94.311066,482,99.145486
41.262785,274,99.262401
251.060494,1093,100.167247
200.525117,904,100.619107
129.94617,620,101.290065
289.342671,1155,101.970144
156.048454,723,102.657722
15.977125,196,102.737848
