#{"t_start": 1776820761.684026, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
2.314033,207,0.56439
15.013938,247,0.670943
4.461476,167,0.738454
12.601864,230,0.837725
4.598775,170,0.908008
5.050598,173,0.980845
4.705667,174,1.050858
2.922302,150,1.108339
21.466127,246,1.22202
6.339448,202,1.308801
3.33223,155,1.717652
0.546883,199,1.802753
12.765988,244,1.912855
8.268876,188,1.991391
4.797201,174,2.063367
4.943373,203,2.150732
7.176246,188,2.228226
2.734685,178,2.299796
5.823678,173,2.36871
10.766812,198,2.451316
20.85691,249,2.900991
7.690794,234,3.008688
18.594894,254,3.122107
3.222199,153,3.180745
3.175934,173,3.251366
3.107912,160,3.312747
4.148013,167,3.379547
15.385044,268,3.501961
3.056153,161,3.56485
14.572443,237,3.6664
6.36769,171,3.735963
5.677871,219,4.16985
15.099944,209,4.256252
6.051105,196,4.337879
16.40555,230,4.438224
18.7872,248,4.551658
5.464707,173,4.62235
10.633407,199,4.706915
12.989231,226,4.808282
19.102768,229,4.913107
13.795769,234,5.40856
5.405057,169,5.476313
11.446087,230,5.578559
10.50173,196,5.660045
11.2773,216,5.751397
10.957916,225,5.852703
12.217452,211,5.944711
6.313189,202,6.031704
1.947138,144,6.085362
14.105799,227,6.181755
14.285482,236,6.821613
18.886381,253,6.950043
19.650343,234,7.059131
14.146981,215,7.15628
7.486667,190,7.23548
16.82905,214,7.324399
6.750862,189,7.402977
13.809911,220,7.497871
3.465114,160,7.559193
15.260026,217,7.651086
10.390046,231,8.097534
12.007194,206,8.183963
4.388822,236,8.287691
12.16602,214,8.380563
14.058582,211,8.471284
13.578741,212,8.568617
19.872175,253,8.684209
16.497545,220,8.778482
15.10412,212,8.866107
15.156511,209,9.297668
15.785762,227,9.39479
10.800278,271,9.51771
16.24557,224,9.613101
12.614592,212,9.702511
14.953947,210,9.792677
6.748356,192,9.870587
14.505067,205,9.958605
14.319541,219,10.056375
14.191986,202,10.139702
7.338363,186,10.568485
15.179718,214,10.662352
10.140141,182,10.734271
12.767736,206,10.821332
12.306431,207,10.91138
12.765447,197,10.998613
11.185683,191,11.075369
11.776208,197,11.156649
16.172174,238,11.260163
7.900303,191,11.338236
3.885187,159,11.741693
14.357705,227,11.836807
15.362045,219,11.936023
6.224435,191,12.017734
14.126547,200,12.101826
2.896956,170,12.16919
19.214241,226,12.265262
22.891703,245,12.369324
18.778513,266,12.488711
14.636828,206,12.91707
12.901082,213,13.018342
23.868416,272,13.139145
12.003747,195,13.220645
10.288404,190,13.298601
10.587507,185,13.373782
10.907115,199,13.456179
7.722546,228,13.556099
8.774182,187,13.631562
14.347705,233,13.729688
6.021491,173,14.142804
13.750945,222,14.238299
7.067018,198,14.320227
23.770463,272,14.448066
19.137016,251,14.560187
10.205758,226,14.659639
16.029461,238,14.76462
5.116733,190,14.84442
14.219237,203,14.928778
12.220286,205,15.017903
11.848817,191,15.436068
14.787217,210,15.523031
28.137304,281,15.653734
19.904494,243,15.75977
24.459177,378,15.940554
5.195094,172,16.014518
2.773555,185,16.091238
20.88112,232,16.187813
10.383868,216,16.615205
11.014114,199,16.695631
14.888557,208,16.783434
19.765434,365,16.957217
12.039796,212,17.052414
13.894228,216,17.146349
16.101015,209,17.231887
15.942692,224,17.327905
9.959879,192,17.406859
13.598669,209,17.833538
11.1804,211,17.927221
2.101542,154,17.987439
12.870647,245,18.1008
7.80228,202,18.185868
13.330025,209,18.272987
18.179778,230,18.37284
12.722923,200,18.454257
16.246097,215,18.547155
18.969715,237,18.651039
21.515922,259,19.111747
20.752398,250,19.221432
10.586752,239,19.324768
18.736886,230,19.43233
13.742934,258,19.553533
12.967978,208,19.64061
22.579913,289,19.771442
38.554858,343,19.957851
14.563247,203,20.446426
30.309486,313,20.593645
13.459866,200,20.680151
25.177662,269,20.807522
15.962918,237,20.914434
16.798641,221,21.008048
