#{"t_start": 1776810260.621354, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
31.945685,201,37.112395
42.68502,228,37.273431
40.859415,237,37.443738
47.132897,235,37.600021
41.165024,217,37.748702
35.150261,198,37.889363
75.575487,326,38.133104
23.111455,228,38.841476
44.002687,238,38.988425
29.148636,194,39.118462
43.058078,237,39.276805
32.077447,200,39.407387
37.281108,212,39.54667
45.26215,280,39.836167
46.262667,297,40.08776
64.506755,297,40.373096
93.131092,361,41.456117
42.241891,220,41.610277
55.828001,261,41.801174
40.605862,233,41.964083
50.655644,238,42.128674
36.962312,211,42.260574
37.326741,222,42.413126
26.448822,195,42.538327
45.045981,232,43.26204
41.748166,225,43.431677
40.943854,223,43.528408
67.682202,317,43.680277
62.476579,279,43.80474
39.313733,205,43.887392
50.462053,255,43.997584
27.103425,188,44.084473
48.184961,253,44.251971
49.948614,244,44.995402
58.998809,285,45.193845
32.92234,202,45.329461
42.552057,223,45.57759
31.739129,200,45.730803
42.292216,220,45.88052
40.935422,221,46.085988
54.101899,273,46.288743
62.31966,305,47.199241
29.514658,199,47.327813
42.252081,222,47.480084
57.063269,281,47.677567
34.156693,209,47.817482
25.415945,179,47.934209
60.342618,305,48.153623
40.031206,215,48.295159
56.434848,256,48.459985
63.164904,290,49.226077
46.975781,230,49.389057
32.038544,194,49.513603
30.821728,202,49.653204
31.114734,196,49.78835
46.753082,235,49.949716
35.313858,213,50.079079
32.774372,262,50.267312
48.248019,286,50.487066
33.951403,211,51.211669
40.129252,222,51.401356
45.910062,241,51.575943
88.42767,369,51.845263
74.056804,327,52.082467
51.717799,259,52.267727
49.554865,237,52.413757
42.414615,224,53.115438
41.590409,216,53.258022
50.089018,242,53.412441
35.583815,208,53.551966
35.159092,204,53.687721
51.122762,337,53.948356
44.173618,217,54.19511
48.455896,239,54.43494
72.331317,317,54.589728
39.04576,216,55.05169
47.635167,253,55.162263
35.365697,212,55.297115
61.359103,270,55.476991
27.717913,190,55.585064
64.741459,291,55.813892
36.900883,208,55.956024
30.622039,221,56.106865
48.600302,249,56.946027
60.957451,283,57.156859
60.25552,292,57.377724
41.161593,234,57.551109
30.293506,228,57.708304
61.311167,343,57.959321
37.90992,212,58.108856
63.489466,305,58.332061
46.104136,227,59.224981
45.962636,222,59.439689
55.01239,250,59.64008
48.331222,229,59.800237
49.75604,246,59.964442
75.232857,328,60.206322
43.258567,230,60.446669
78.452697,323,60.751369
35.65523,254,61.539758
24.032019,222,61.707439
44.591676,232,61.873504
66.823125,341,62.221606
50.304175,258,62.413275
67.148365,301,62.577654
37.248657,261,62.705336
63.834852,292,62.885971
52.299314,258,63.656065
33.390463,269,63.881375
53.54598,249,64.062524
46.048515,239,64.246737
66.461542,290,64.472272
44.159288,239,64.633621
47.96632,244,64.819534
70.407274,305,65.649714
59.227861,273,65.875676
51.799057,248,66.073222
46.28546,229,66.255796
48.587127,232,66.430682
34.864432,203,66.580597
76.494051,323,66.829071
90.272423,363,67.126727
35.995997,209,68.075984
51.559711,240,68.253982
68.39455,303,68.504763
34.773036,214,68.658521
45.532828,228,68.764043
48.143425,242,68.90216
44.677898,224,69.107069
45.776367,229,69.27392
60.501694,300,69.511519
94.744421,382,70.820076
29.219188,214,71.015737
62.248181,281,71.239374
52.156536,250,71.419786
37.92093,222,71.582461
75.192574,397,71.927476
44.767106,238,72.104589
75.887075,322,73.039051
76.355846,323,73.276278
48.96123,239,73.427646
48.246437,232,73.615282
43.063449,216,73.745864
45.560544,229,73.895225
56.826147,264,74.088959
46.501982,239,74.337898
55.162303,302,75.254533
39.878166,208,75.39181
47.918782,281,75.642826
80.050472,340,75.933493
83.867553,357,76.338337
64.704276,311,76.610423
45.266283,220,76.791353
48.959957,232,77.559443
65.029919,289,77.792288
53.542373,245,78.00029
71.218511,307,78.243412
65.041707,281,78.454067
69.25119,296,78.692659
40.814158,259,78.904356
