#{"t_start": 1776888569.6757069, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
20.517086,243,34.786154
17.090361,245,34.904361
17.584267,217,34.995609
31.424047,294,35.127899
14.962478,243,35.24021
48.467278,380,35.414654
34.345515,303,35.556819
18.830755,230,35.6565
34.854293,322,36.135818
11.970317,206,36.224034
14.996804,212,36.313347
21.347941,236,36.409434
16.990001,240,36.523817
23.239207,277,36.658536
12.450845,209,36.751222
12.372967,201,36.831952
30.352657,304,37.302687
31.576515,296,37.438189
9.54369,183,37.513823
10.600789,227,37.620343
5.84675,189,37.699048
11.93863,204,37.781429
23.513399,309,37.918399
9.356079,213,38.003655
33.176622,315,38.149384
32.207687,356,38.656374
22.803742,263,38.790491
21.159734,248,38.917255
32.327336,302,39.059245
16.42059,226,39.158278
30.255722,289,39.311261
16.021189,223,39.416977
40.42121,367,39.960765
34.318124,308,40.096985
17.744793,232,40.195585
15.528971,220,40.285559
31.748609,329,40.471825
18.694333,227,40.574318
36.196802,320,40.716909
13.573567,210,40.805074
20.426568,235,41.246541
14.397952,220,41.343847
15.086472,215,41.438426
12.089292,212,41.527441
13.537982,217,41.624146
12.989077,211,41.711962
27.351523,292,41.839628
22.999292,253,41.954531
14.093566,199,42.035431
42.870059,361,42.538031
31.639725,287,42.670874
22.136992,283,42.79547
35.634974,325,42.951749
13.005939,206,43.03874
30.253992,285,43.165724
20.152067,245,43.273005
17.48994,244,43.720545
24.822383,259,43.831054
32.652542,296,43.959796
30.44769,279,44.079484
14.320964,234,44.181884
26.686383,272,44.303667
12.248858,219,44.405649
21.924753,283,44.535069
20.470941,265,44.989214
15.969524,238,45.098354
14.365335,214,45.194755
29.190367,290,45.325742
38.995678,320,45.466668
50.183179,397,45.653201
29.915025,285,45.777928
15.637723,215,46.21515
29.47088,283,46.343736
70.456905,479,46.597872
16.805328,221,46.69434
10.949549,209,46.784332
23.043748,257,46.899524
15.540385,214,46.989117
11.90241,241,47.441271
28.875804,287,47.573404
64.187921,530,47.824602
42.418436,352,47.98421
24.118964,272,48.103785
24.145386,277,48.2294
17.818175,252,48.337758
13.967826,223,48.768939
42.536914,364,48.933714
29.999701,291,49.064086
26.200495,271,49.179651
36.933412,332,49.33019
30.797866,284,49.456369
7.305532,191,49.533329
31.703575,286,50.001841
29.395405,327,50.153002
21.697232,256,50.264264
