#{"t_start": 1776888131.0441658, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
1.986006,207,0.771113
14.376614,247,0.877682
4.403239,167,0.944129
12.394437,230,1.042142
4.499945,170,1.109703
4.928197,173,1.178321
4.643742,174,1.248633
2.904088,150,1.306105
21.059719,246,1.413139
6.115926,202,1.50188
3.293562,155,1.927368
0.189575,200,2.012833
9.990474,237,2.117534
10.079177,196,2.19956
9.000908,217,2.297749
1.257345,158,2.35924
6.987375,188,2.436189
2.672716,179,2.508291
5.631126,173,2.578477
6.167706,186,2.65501
14.638907,252,3.107618
1.049348,174,3.177055
3.002241,166,3.242845
11.893026,234,3.346377
1.754322,167,3.41281
12.630108,199,3.495377
11.572081,210,3.584371
15.309599,248,3.697348
3.642145,171,3.766899
19.700641,255,3.881016
3.384981,153,3.940388
9.132103,200,4.356586
7.818145,214,4.44873
2.549068,155,4.509016
12.655746,218,4.60397
6.303867,190,4.686967
8.035381,217,4.77874
20.335634,242,4.885436
13.697176,235,4.991664
15.31549,215,5.082523
4.50621,173,5.150508
2.43951,184,5.560284
14.747915,214,5.65457
5.52824,185,5.73135
10.691158,214,5.824734
1.567336,165,5.892338
6.204808,196,5.972946
8.717583,213,6.063108
9.225996,189,6.140674
2.303472,149,6.19665
10.063904,242,6.301779
13.57641,197,6.722462
13.034419,194,6.801605
6.30418,184,6.87771
8.801138,237,6.981135
7.759707,191,7.059353
9.653318,189,7.138604
5.253885,183,7.215053
6.465031,192,7.296403
5.616436,178,7.368886
2.238626,151,7.426444
15.973514,231,7.52539
9.912861,192,7.945078
12.192547,198,8.027342
10.865471,200,8.111714
12.297246,194,8.192118
11.544575,191,8.270932
5.867027,180,8.344169
17.047363,248,8.452607
12.27814,204,8.537231
4.185259,167,8.603021
14.817759,238,8.708078
12.767378,203,9.125705
10.922983,186,9.203021
14.399129,206,9.288606
8.175726,189,9.364235
6.128189,191,9.442173
9.176269,189,9.519349
9.579101,194,9.598639
8.332523,179,9.669776
9.778169,183,9.744362
13.247526,206,9.834159
17.970328,252,10.274222
1.473687,177,10.344608
14.604729,202,10.429059
14.001784,199,10.512104
17.788169,229,10.60927
2.935202,177,10.680613
14.083687,206,10.769421
26.856946,286,10.896579
2.100997,146,10.951542
10.58568,213,11.041279
19.013212,248,11.497382
10.348044,213,11.588598
4.681613,188,11.666856
20.86535,234,11.771566
18.284906,236,11.873433
2.333921,154,11.933499
15.190364,215,12.023607
6.53585,217,12.115403
15.009854,207,12.202899
5.176205,182,12.276955
9.538064,184,12.70458
10.002197,187,12.781328
21.661641,255,12.894812
11.525988,195,12.975043
13.392117,213,13.064822
7.219916,178,13.134866
10.645701,243,13.243484
17.38976,234,13.346218
8.266112,179,13.41688
7.40187,173,13.485005
7.680999,183,13.896393
8.44884,194,13.977637
11.266303,192,14.055941
9.76426,205,14.143863
8.011436,192,14.224977
10.846685,205,14.311081
8.994182,209,14.40003
3.19335,161,14.462358
16.415332,220,14.553607
12.885127,198,14.636144
7.777426,173,14.70505
12.18858,207,15.134886
12.386262,205,15.220487
12.072985,196,15.301327
8.143084,196,15.382953
13.959928,202,15.468174
15.105463,213,15.557881
6.223794,179,15.631448
18.559322,236,15.738369
14.896867,205,15.82429
9.323489,183,15.900468
16.020052,222,16.332834
18.251447,218,16.424544
9.787571,193,16.503554
19.099542,270,16.627512
16.705432,223,16.725274
12.912171,209,16.816829
18.871289,229,16.917412
7.252385,213,17.010976
7.905548,182,17.085387
12.774835,200,17.506679
14.751451,241,17.620747
25.251737,278,17.743374
15.470617,230,17.845303
12.048257,200,17.931211
12.540417,263,18.048006
15.93628,285,18.186957
23.234499,256,18.302008
13.124235,212,18.394074
17.999812,224,18.838685
14.130539,207,18.928497
9.075165,179,19.000989
9.789915,190,19.07875
13.157888,210,19.169681
11.442303,193,19.250154
10.995103,197,19.333226
11.732958,202,19.417596
11.432213,193,19.497551
10.138309,191,19.574808
14.35637,205,20.005555
9.825605,186,20.082223
21.303842,241,20.192117
12.47793,200,20.274429
10.059534,198,20.358627
20.091162,262,20.479627
10.354547,183,20.554781
13.424265,203,20.643135
16.955331,219,20.738504
15.901307,218,20.836697
25.558809,313,21.330014
25.094512,282,21.461896
16.005486,218,21.553793
8.577029,209,21.641972
13.967981,215,21.73668
11.5123,214,21.829403
19.339503,277,21.954415
15.960363,221,22.049522
9.169308,211,22.472932
10.848524,234,22.578252
11.896366,198,22.660888
8.886599,179,22.734125
9.719356,184,22.811626
14.82228,218,22.906197
10.812509,189,22.983468
13.794069,197,23.066044
12.930364,205,23.149065
10.573765,207,23.236077
13.621715,209,23.659131
12.848999,198,23.743298
23.025676,257,23.859172
14.735407,215,23.953605
28.458449,284,24.081629
14.26178,209,24.170669
20.824743,244,24.279235
16.021129,221,24.424788
6.127354,183,24.501935
16.355707,215,24.997408
13.994525,208,25.112771
17.389552,224,25.212637
13.649117,203,25.302611
19.260019,234,25.412998
14.085575,222,25.51154
16.286278,214,25.600763
16.403725,242,25.715941
10.470578,184,25.823503
