#{"t_start": 1776820044.840309, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
-1.998675,181,0.105934
-1.146038,203,0.199757
8.882852,210,0.291616
16.520466,216,0.383307
21.08532,260,0.495523
2.754534,186,0.569644
14.140294,221,0.663064
14.648916,218,0.75684
0.505819,174,0.824182
2.233432,168,0.889907
15.339128,205,1.324197
-0.734747,180,1.396289
7.36471,173,1.467286
0.284653,151,1.524169
2.177969,202,1.608565
14.703536,229,1.70362
18.181248,205,1.789584
-4.591684,275,1.913654
8.550123,301,2.051529
17.539049,240,2.502983
14.150025,210,2.593224
7.510047,256,2.703272
13.669519,214,2.79353
13.044095,243,2.899268
11.657124,192,2.976717
16.374277,210,3.067485
16.99793,218,3.163075
21.506787,214,3.25041
15.328813,209,3.676551
13.170045,198,3.759177
3.465662,173,3.827289
2.598327,167,3.891757
19.595501,247,3.998831
18.535487,219,4.09342
15.255644,212,4.188218
26.601415,241,4.292818
-0.330811,185,4.366092
69.077594,362,4.538083
1.464234,169,4.9423
10.033654,214,5.034009
23.375529,250,5.15432
5.67053,227,5.258338
1.156828,210,5.34692
0.072543,181,5.420435
-0.914915,198,5.503205
18.911918,253,5.609683
4.138073,171,5.677309
12.829556,193,5.757626
13.57006,240,6.209112
16.21105,203,6.292972
24.20848,237,6.399458
21.219758,224,6.495464
11.528909,194,6.576703
23.406471,221,6.678001
22.689071,234,6.78002
16.214521,216,6.870953
19.930407,224,6.964943
21.305284,229,7.406646
3.110589,226,7.500868
30.027323,246,7.605328
17.870472,245,7.714329
9.415683,196,7.795326
12.563691,194,7.873551
20.520398,219,7.968128
11.602496,198,8.05088
20.886829,234,8.151754
21.820986,310,8.637115
14.947141,212,8.730027
9.880453,208,8.818864
13.246117,200,8.907332
9.479,240,9.011355
16.959174,233,9.114755
19.585885,212,9.21025
24.333545,254,9.316068
16.487501,216,9.404102
28.437135,244,9.849512
16.339582,211,9.936979
17.996222,208,10.027236
5.630913,197,10.10817
-2.272163,183,10.182197
18.368078,219,10.281644
12.015157,188,10.35705
4.679975,233,10.45913
10.998711,198,10.554779
11.271828,186,10.629189
31.777148,248,11.081468
21.122426,223,11.17973
11.592326,191,11.259107
19.819533,225,11.353383
20.505535,215,11.447008
13.623361,198,11.530152
17.295198,216,11.617745
18.444465,201,11.701357
10.594115,184,11.77637
14.960671,210,11.862724
19.345682,229,12.317812
15.465548,232,12.426383
11.763469,200,12.511406
21.093258,236,12.613939
35.005447,254,12.72919
15.675933,211,12.823733
13.091555,194,12.907904
12.596786,195,12.991187
14.13998,208,13.086269
33.108679,259,13.552253
11.556301,235,13.659934
11.812498,206,13.751168
23.912231,243,13.864565
20.71021,228,13.96715
15.143023,217,14.062641
14.415886,201,14.148926
15.874638,214,14.24605
22.376765,222,14.342249
22.83532,227,14.848878
10.195544,282,14.975524
10.622534,196,15.05413
25.819498,236,15.152866
11.468057,226,15.260328
15.593735,207,15.347117
14.271307,194,15.426921
17.306898,238,15.530854
17.897727,209,15.618406
17.284111,234,16.069068
14.108634,195,16.146786
20.581689,232,16.251513
4.852633,210,16.342471
14.502082,202,16.431781
42.191253,283,16.563632
12.924987,223,16.66016
11.524745,189,16.735011
0.015589,203,16.823002
16.572312,206,16.906656
10.718485,196,17.343253
14.817038,201,17.426556
15.540326,227,17.522621
11.168754,195,17.603451
23.236342,234,17.701458
12.273046,190,17.777589
14.510518,199,17.861768
16.516944,200,17.945216
14.785455,240,18.048975
15.715609,204,18.490738
29.275452,264,18.612103
20.475869,220,18.705835
39.143303,278,18.825803
19.477091,227,18.925453
21.064231,242,19.031326
58.179273,362,19.192653
17.462013,208,19.286398
25.913753,237,19.734645
14.668684,220,19.830407
11.13091,187,19.905519
23.079618,245,20.016855
30.810317,247,20.123486
18.98574,211,20.209803
33.864595,250,20.322187
16.0146,257,20.439537
21.804034,242,20.548495
18.118256,213,20.982731
13.972209,198,21.066077
21.085063,234,21.162656
12.88471,206,21.251185
33.400913,312,21.399005
32.366466,262,21.514582
20.641118,222,21.608931
14.227419,200,21.690808
20.373333,219,21.78229
21.062054,222,22.219582
26.048463,231,22.327831
6.752677,267,22.444769
23.588009,240,22.544539
46.040455,306,22.696049
21.649239,220,22.787004
12.97256,194,22.863076
23.476088,226,22.959393
10.587403,350,23.461664
25.683565,233,23.560656
15.946832,268,23.674296
20.670814,227,23.770793
15.728283,208,23.856698
33.990547,269,23.975167
32.585267,244,24.079214
20.760318,227,24.175972
22.258232,231,24.278532
36.92478,275,24.741652
27.951977,304,24.875296
33.476675,263,24.993634
34.49205,271,25.111195
24.657412,244,25.216724
52.011248,305,25.360761
20.964887,223,25.455492
27.467704,241,25.556364
15.63869,210,25.977935
38.507529,348,26.137846
