#{"t_start": 1776810943.090003, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
33.354599,231,0.097234
24.823126,204,0.179793
39.921106,225,0.271624
31.083998,261,0.378371
22.26117,190,0.453618
26.521936,186,0.524731
49.359306,318,0.659499
22.055726,174,0.726005
38.558566,227,0.820458
25.848112,239,1.252668
25.303454,246,1.351643
44.610149,252,1.459714
34.342536,206,1.540291
17.573131,214,1.639691
16.642291,211,1.726706
29.244871,228,1.822687
24.26141,238,1.919909
11.951343,205,2.002211
15.931526,203,2.415345
29.608633,251,2.519878
25.431857,263,2.626858
22.619818,183,2.696719
65.270307,312,2.832793
16.102469,209,2.917579
27.037005,203,2.992995
23.643877,231,3.08605
34.448889,197,3.161723
28.822353,194,3.570785
27.962364,238,3.664649
36.790516,215,3.751098
54.580543,284,3.868111
33.422516,216,3.95316
21.741604,220,4.040912
34.071364,217,4.124072
26.55412,255,4.223875
45.752441,240,4.322185
23.915241,211,4.735439
24.99501,188,4.807776
26.271127,184,4.879271
33.006284,205,4.960589
31.425737,210,5.04152
13.86089,211,5.121583
34.431395,214,5.207312
17.608595,215,5.289142
35.548714,211,5.373173
19.785749,236,5.802251
21.448784,224,5.894092
26.113271,200,5.971872
20.582104,231,6.064355
46.632173,235,6.15682
46.614327,258,6.260049
34.650322,275,6.376076
34.16785,222,6.462627
32.829719,235,6.56031
55.905463,302,7.070725
20.413052,182,7.139998
44.787762,231,7.230651
37.562246,221,7.317739
23.82106,239,7.411578
31.189044,203,7.488524
26.912399,189,7.562215
30.121362,212,7.643818
19.635131,226,7.732412
28.818,187,8.140799
39.729008,236,8.238157
39.772105,213,8.320477
17.383517,214,8.404758
38.314675,216,8.489901
27.965922,213,8.573497
36.78675,207,8.652831
21.370131,185,8.723886
35.092737,201,8.799056
34.517936,215,8.887528
39.334996,241,9.31967
30.27913,194,9.397844
41.466014,236,9.491919
30.638226,215,9.575334
36.523467,219,9.659412
47.77095,240,9.763766
41.049401,233,9.860605
42.865649,240,9.958173
27.895212,208,10.039372
34.784388,271,10.47992
40.227591,221,10.569441
14.28762,209,10.648094
36.53659,219,10.735374
62.009971,298,10.86475
31.88935,218,10.95425
41.610584,246,11.056452
34.685894,221,11.147278
45.496577,243,11.241548
30.548159,205,11.656889
25.506757,260,11.767656
30.317992,197,11.845446
13.495564,202,11.929162
39.679755,224,12.019658
31.287335,261,12.134973
36.419775,224,12.221327
31.074032,213,12.305103
28.769722,200,12.386473
45.17855,233,12.80968
30.61178,203,12.891648
31.928722,223,12.98326
30.231085,190,13.055701
36.904047,206,13.138914
72.395996,334,13.287821
38.993905,209,13.369805
39.062217,216,13.453153
31.202772,222,13.539553
39.381651,211,13.962108
32.424326,208,14.043835
47.153108,236,14.141232
31.88038,199,14.219264
40.925779,220,14.311623
41.085816,228,14.404238
32.745459,228,14.49881
50.096956,246,14.597131
49.274416,244,14.692373
39.681617,218,15.119835
32.33952,241,15.218676
52.447392,260,15.32697
44.05728,224,15.417485
36.568801,226,15.512961
28.231928,191,15.587108
28.311584,196,15.661882
20.44891,225,15.749679
20.862585,182,15.821728
39.21489,219,15.907415
20.319948,231,16.334882
28.771119,205,16.415644
26.369201,207,16.493142
26.358427,195,16.56703
29.847996,198,16.643903
44.834116,279,16.761835
47.717269,255,16.86533
35.43218,224,16.962085
34.557845,214,17.047446
29.658269,190,17.455265
