#{"t_start": 1776810759.4779, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
28.389277,207,34.032323
33.077616,262,34.138024
30.916435,195,34.211519
33.157155,249,34.317997
57.030655,294,34.436932
34.226704,209,34.517229
66.586649,307,34.992705
31.482771,212,35.07877
34.366229,229,35.174025
55.444136,272,35.284203
64.742905,313,35.413915
39.268203,211,35.496131
41.924037,216,35.580249
45.007839,224,35.67309
49.305503,238,36.109412
41.748177,227,36.200847
56.341249,278,36.32252
45.507094,235,36.417028
38.06121,206,36.498159
39.391709,213,36.582787
30.595416,263,36.695418
35.762164,202,36.776738
46.914712,221,36.869779
31.94243,199,37.286818
53.885311,261,37.393391
33.202378,201,37.469679
50.857022,303,37.606791
49.28227,262,37.717274
40.151554,230,37.814202
52.68043,248,37.913014
55.666955,273,38.030205
32.230211,207,38.113239
27.335943,241,38.542099
29.056547,196,38.619435
27.425221,197,38.695136
48.140337,238,38.796094
30.573661,217,38.884663
74.73746,321,39.035078
31.924807,195,39.113448
72.03194,330,39.262058
25.730996,197,39.673443
99.276642,450,39.882113
73.27298,316,40.019084
30.251662,190,40.091389
44.553861,305,40.226907
36.622274,210,40.309867
53.199893,301,40.442618
69.574171,312,40.95893
35.552093,274,41.07566
30.298825,261,41.190093
33.671396,247,41.295257
62.011165,322,41.442932
25.406672,234,41.543932
41.880442,282,41.664663
43.319388,231,41.762587
47.395194,234,42.195485
86.091075,366,42.360769
49.664206,247,42.462586
39.653877,223,42.555182
51.86124,237,42.649498
69.999108,313,42.782389
35.989459,287,42.907969
35.89294,269,43.034104
75.948346,327,43.520361
46.603425,255,43.621044
69.053982,313,43.758763
62.067677,296,43.882777
75.910622,402,44.064947
24.95505,245,44.164889
37.370678,213,44.251346
38.303479,221,44.672123
51.497345,251,44.777473
42.085767,218,44.863804
43.620905,296,44.998676
36.868873,208,45.082484
43.804625,240,45.179946
69.227141,317,45.32302
36.055873,207,45.401471
43.509165,280,45.860924
38.224589,217,45.949766
79.60022,343,46.106035
30.28573,192,46.181063
105.926744,400,46.362175
46.625508,233,46.459979
30.794165,193,46.532322
57.46308,279,46.6491
45.378263,228,47.082027
85.217486,440,47.286223
46.002559,237,47.386801
38.622265,215,47.472749
53.029316,306,47.605526
42.531384,235,47.708294
67.47387,311,47.840626
36.924669,209,48.255016
55.893463,313,48.393844
41.555138,218,48.481675
52.491711,307,48.620623
60.48636,288,48.743345
40.796152,224,48.8378
39.859315,217,48.924453
38.013898,211,49.010846
49.255881,242,49.449462
39.816985,214,49.536104
46.148388,255,49.648809
38.986505,223,49.74156
63.858773,298,49.872481
44.708732,220,49.961518
45.597907,224,50.05591
23.797462,236,50.159089
50.093665,237,50.258055
44.931143,230,50.684837
54.472418,278,50.807139
81.23029,358,50.964485
69.081574,313,51.096439
44.504064,236,51.193197
33.853939,205,51.277855
46.593369,237,51.382413
39.935605,219,51.469903
50.009742,252,51.912377
39.36208,284,52.036484
33.339325,203,52.115436
48.676194,253,52.223669
67.91452,299,52.359595
41.777154,221,52.447454
41.723816,222,52.538478
39.996535,220,52.627341
42.349592,223,53.083862
45.502743,241,53.181146
38.341772,212,53.265342
51.907226,245,53.368043
49.931844,244,53.47066
56.791983,267,53.58453
34.960381,202,53.665277
50.661023,248,53.780941
71.223273,313,54.250632
34.360021,204,54.331249
64.619219,363,54.496386
42.906884,230,54.590419
36.985512,207,54.672177
66.573327,300,54.808551
34.749014,208,54.891838
78.257997,418,55.09753
45.386877,302,55.576868
39.738054,212,55.661782
40.208343,221,55.753608
44.703984,234,55.857114
46.18662,230,55.951446
88.553164,359,56.112347
26.47988,245,56.222313
28.442807,192,56.29769
53.840758,260,56.744028
48.317782,235,56.842326
38.450105,211,56.928005
60.940008,279,57.048869
49.883187,248,57.147588
39.775106,215,57.235565
63.755558,302,57.37129
44.514501,228,57.464592
46.393421,226,57.898028
44.588357,290,58.022071
70.025665,306,58.146743
43.660998,218,58.23101
41.848345,224,58.322217
24.783208,197,58.399929
44.113461,231,58.492313
42.273719,219,58.581548
47.560665,233,58.673137
57.646192,265,59.120188
43.345495,240,59.215753
48.278119,235,59.312727
83.750738,348,59.46243
40.303404,219,59.553396
43.651493,223,59.648051
67.279486,290,59.77189
44.858159,300,59.908011
38.786717,213,60.329161
36.472372,214,60.412397
46.440581,231,60.50672
85.02766,361,60.668233
39.542535,233,60.761221
60.526268,286,60.885973
54.549871,333,61.023979
42.512946,230,61.456376
52.790882,253,61.563088
50.145724,245,61.665084
107.545274,438,61.881559
