#{"t_start": 1776798533.1368399, "env_id": "BDXCourseProject-v0"}
r,l,t
-17.214856,229,0.088475
-22.5278,241,0.174293
-17.573498,282,0.272085
-22.309652,240,0.356668
-16.47672,241,0.44359
-23.151496,216,0.516604
-18.787936,285,0.622465
-8.06259,188,0.685784
-10.298869,196,0.757791
-18.877623,213,0.829993
-8.890603,198,0.897791
-10.347445,237,0.979965
-29.339516,262,1.074363
-16.424633,210,1.145368
-11.606123,194,1.21075
-9.05511,193,1.273984
-8.919982,191,1.338952
-18.158884,207,1.408138
-8.105759,193,1.471123
-20.243897,255,1.55552
-14.621819,194,1.618821
-11.070406,196,1.683073
-13.274389,193,1.7429
-17.051497,207,1.808563
-14.398174,247,1.920116
-12.358263,240,2.008695
-27.311731,199,2.073085
-7.700049,236,2.149213
-16.922355,195,2.212767
-10.141464,256,2.302919
-12.874028,203,2.371006
-8.570809,202,2.43669
-20.9258,223,2.510236
-10.989525,200,2.572834
-12.786108,187,2.631446
-14.741663,204,2.69672
-11.058972,207,2.764459
-12.384747,198,2.82997
-17.974015,254,2.915831
-18.051095,193,2.976802
-10.094982,196,3.039766
-27.439869,275,3.13159
-13.346644,196,3.192864
-6.301654,177,3.247708
-31.965229,286,3.346891
-13.286865,212,3.861538
-7.467001,188,5.646597
-15.660089,188,7.599832
-16.410506,228,9.848834
-10.403197,185,11.600339
-14.491094,206,13.574634
-3.384404,183,15.336738
-14.695768,205,17.382245
-7.534128,209,19.555787
-9.981783,207,21.56294
-13.579166,232,23.825673
-8.761708,189,25.680525
-8.693688,179,27.522259
-20.9064,257,30.126609
-13.214955,219,32.245682
-16.282823,280,34.937456
-8.786537,212,36.928081
-6.422353,192,38.845772
-9.345359,195,40.754565
-4.341074,172,42.382902
-9.765375,211,44.355162
-9.081708,201,46.258796
-7.393839,185,48.010894
-5.382443,183,49.756927
-8.9075,186,51.479672
-11.645872,220,53.530166
-8.299482,195,55.358725
-10.174934,212,57.55879
-12.738099,195,59.500129
-10.637804,204,61.443839
-13.669846,225,63.575793
-12.288739,196,65.66548
-10.514826,191,67.514021
-13.48064,219,69.641046
-12.027472,232,71.832539
-10.129323,178,73.739273
-17.503633,193,75.630868
-13.556303,259,78.170323
-8.339346,201,80.075851
-14.154895,271,82.6756
-8.893602,257,85.194211
-19.614079,246,87.74513
-13.411081,200,89.671497
-17.248174,223,91.95648
-22.639407,271,94.645534
