#{"t_start": 1776795264.1010602, "env_id": "BDXCourseProject-v0"}
r,l,t
-16.228913,229,0.136668
-12.984346,241,0.270533
-14.919517,212,0.397022
-12.860286,206,0.510947
-12.119539,187,0.613747
-27.652312,239,0.753655
-17.06544,191,0.858633
-28.364826,204,0.980424
-26.822654,214,1.101769
-16.614025,190,1.211684
-23.665638,202,1.332033
-19.159798,202,1.454862
-16.223206,218,1.590267
-26.818987,206,1.71349
-12.645331,208,1.841783
-14.172901,196,1.954766
-10.172675,175,2.055243
-7.013306,174,2.153963
-16.149592,189,2.263665
-8.148623,193,2.374655
-24.933545,206,2.492003
-11.265372,186,2.596515
-13.463521,176,2.698991
-14.217396,197,2.813504
-25.985365,238,2.975168
-8.337549,172,3.074151
-7.467489,182,3.175374
-3.386694,178,3.278885
-11.199321,170,3.373171
-11.884008,169,3.470447
-11.583296,178,3.574619
-10.154747,202,3.698151
-4.820481,178,3.804451
-6.57025,184,3.947252
-6.737434,184,4.058276
-4.952873,170,4.16085
-2.868551,170,4.261373
-16.268389,190,4.37471
-10.958808,191,4.489402
-16.551167,182,4.594366
-34.411939,192,4.713516
-11.93056,168,4.816384
-44.90217,189,4.929238
-30.10775,192,5.045579
-18.287606,178,5.152739
-25.57583,179,5.257304
-3.267503,171,5.358156
-40.165286,202,5.502782
-5.90022,166,5.601056
-38.947741,192,5.718148
-4.447715,161,5.810875
-32.152747,178,5.916082
-5.185207,162,6.011043
-5.156332,159,6.102734
-5.926256,159,6.194225
-7.810175,160,6.287654
-7.818254,160,6.380229
-6.806311,160,6.472921
-5.343571,162,6.566979
-7.822723,162,6.665515
-6.413212,160,6.757792
-4.84481,164,6.853262
-20.587026,174,6.957427
-5.512838,164,7.052581
-6.401475,166,7.150499
-7.051459,165,7.248041
-4.488173,165,7.343796
-11.721799,165,7.439564
-6.683175,169,7.540016
-4.07226,168,7.639474
-4.019563,166,7.738436
-6.042502,172,7.843913
-7.255482,165,7.940933
-6.3933,164,8.03801
-10.388949,166,8.136572
-15.6921,173,8.24095
-5.499364,166,8.339626
-14.435959,172,8.442914
-9.646411,166,8.542453
-11.655936,168,8.644305
-15.17604,171,8.747183
-18.922653,172,8.851396
-18.499238,170,8.954495
-14.944715,171,9.077173
-11.696666,170,9.180306
-10.026917,166,9.279917
-6.171598,165,9.377138
-4.554284,165,9.47361
-16.398501,171,9.577199
-10.339294,173,9.682594
-13.136015,167,9.780999
-14.464445,175,9.888242
-19.240551,175,9.994592
-17.826764,176,10.101667
-14.858371,170,10.235602
-14.718137,175,10.341536
-12.115806,170,10.442991
-17.406436,175,10.549613
-11.117938,171,10.651257
-13.603411,173,10.755165
-18.284803,178,10.865504
-12.765856,171,10.967941
-44.572353,169,11.066249
-25.962929,172,11.167108
-14.657858,173,11.272428
-17.670195,168,11.368913
-19.919932,167,11.464657
-30.655156,173,11.563471
-15.961461,171,11.662755
-16.347078,168,11.760314
-17.004678,174,11.861653
-29.566158,180,11.967182
-17.572688,173,12.067621
-16.692717,174,12.168027
-20.576234,170,12.280124
-18.465772,180,12.386188
-24.501769,179,12.48992
-25.637211,179,12.59484
-27.179141,180,12.698897
-21.489527,172,12.798746
-33.531145,176,12.906789
-21.728965,171,13.006843
-42.821263,190,13.118143
-33.844917,189,13.242695
-30.234308,198,13.362034
-29.983495,174,13.464421
-29.213684,172,13.566149
-35.868931,176,13.668028
-22.787547,168,13.765183
-25.72891,172,13.865626
-10.546974,164,13.964827
-11.415035,165,14.065001
-37.251844,179,14.17676
-16.904444,167,14.273803
-33.676408,177,14.378398
-24.82227,169,14.476593
-38.804643,181,14.584206
-41.703954,191,14.707408
-40.099649,181,14.818784
-39.013531,200,14.940489
-31.537345,173,15.042223
-26.797746,172,15.161631
-31.840897,177,15.267976
-25.450336,170,15.369864
-26.888232,170,15.468724
-34.247059,177,15.571958
-23.555813,168,15.671054
-30.271754,169,15.768676
-26.989397,173,15.869019
-24.175896,168,15.966892
-29.572491,174,16.067585
-20.821826,167,16.164527
-24.427141,180,16.269914
-33.158503,174,16.370717
-31.073377,187,16.511207
-20.681783,169,16.61056
-25.141195,171,16.708954
-22.028987,168,16.808702
-23.371951,172,16.908571
-18.586304,167,17.006759
-32.020548,176,17.11156
-13.401628,160,17.203192
-17.60329,166,17.298877
-24.436647,169,17.399871
-6.558678,159,17.492055
-8.410963,160,17.584708
-12.816249,161,17.679367
-8.06674,161,17.773455
-9.960475,162,17.869264
-8.347059,161,17.964239
-15.322821,162,18.058821
-7.638703,159,18.151191
-7.498037,160,18.246114
-8.570434,161,18.340896
-7.86696,161,18.43496
-3.623212,158,18.527031
-8.845818,162,18.622451
-10.585437,162,18.717497
-19.089053,166,18.816908
-15.086063,164,18.93093
-11.133456,161,19.024356
-6.412443,161,19.120307
-9.818344,161,19.218572
-13.639235,162,19.311482
-6.352865,158,19.402698
-10.508589,161,19.498025
-5.553462,159,19.589886
-3.816558,160,19.683661
-6.287302,159,19.776651
-9.234792,162,19.873052
-6.951549,161,19.965942
-9.560992,161,20.06125
-5.053044,160,20.154341
-6.174782,160,20.246806
-5.351178,161,20.34653
-6.971323,163,20.441602
-7.346573,162,20.536435
-3.817377,161,20.631842
-5.500166,160,20.725659
-4.387374,161,20.821428
-6.1773,164,20.916634
-7.240609,164,21.013203
-13.945646,165,21.109711
-15.178734,171,21.214499
-7.851516,165,21.311184
-8.912894,165,21.40905
-7.584798,166,21.508533
-8.995073,168,21.609311
-9.40353,167,21.708064
-7.8052,167,21.808807
-8.478821,170,21.927315
-9.484424,170,22.030557
-7.797881,170,22.133148
-9.011539,172,22.235546
-7.879407,171,22.33795
-9.654937,171,22.442762
-10.760132,171,22.546643
-8.684134,166,22.646526
-8.504496,166,22.773265
-7.345085,171,22.877065
-8.225335,169,22.975126
-17.883207,169,23.076439
-12.641111,166,23.175088
-17.862496,168,23.273354
-9.827658,165,23.370394
-7.318331,165,23.466468
-7.229065,165,23.561647
-6.543891,170,23.662852
-7.360542,170,23.761669
-9.863058,168,23.858948
-4.097041,168,23.959891
-3.778421,169,24.060435
-4.303804,167,24.16063
-5.455992,168,24.263129
-2.805617,165,24.359157
-2.139486,166,24.455346
-5.090624,166,24.554451
-3.020769,164,24.652188
-3.420779,168,24.752117
