#{"t_start": 1776795160.370146, "env_id": "BDXCourseProject-v0"}
r,l,t
3.429786,330,48.788004
3.856699,336,49.03745
-4.474357,273,49.225886
-3.323975,255,49.434882
3.645669,323,49.665819
-0.813231,371,49.939071
-2.570973,294,50.1432
-1.492321,328,50.384434
0.953982,267,50.565898
-4.022569,268,50.757446
-2.364309,320,51.007814
17.457704,1035,51.837217
8.956066,526,52.249699
-0.60543,240,52.408111
1.492713,262,52.58291
1.448386,251,52.753166
0.992478,243,52.914991
1.497235,250,53.086005
0.652671,238,53.264939
2.767746,299,53.480838
2.742991,325,53.706891
-3.130134,340,53.946455
-2.646085,343,54.18581
0.360395,498,54.551479
-1.481491,287,54.747656
-1.42436,262,54.922203
1.435369,356,55.183379
1.435845,426,55.490486
10.639246,646,55.961214
4.424774,342,56.191832
2.608102,281,56.377349
2.183022,298,56.573384
3.025452,335,56.805525
2.352195,320,57.020035
4.395466,355,57.261458
5.356302,407,57.538111
13.82678,933,58.249276
-0.63078,335,58.47233
4.946714,588,58.878312
-1.629794,402,59.181951
8.126198,562,59.586938
3.698612,528,59.946958
6.289646,529,60.290671
5.432069,420,60.561527
4.764473,434,60.863196
2.675398,432,61.134575
-1.46139,375,61.376228
-1.43381,372,61.61227
3.834955,517,61.982417
-9.247839,582,62.388945
-4.669563,421,62.675674
-1.78332,459,62.994249
2.584484,302,63.188366
5.309625,389,63.45122
3.977964,379,63.709268
-1.909475,339,63.93489
4.243094,370,64.184576
-2.256068,351,64.418344
-3.190112,336,64.641936
6.066858,567,65.053967
4.012074,459,65.371391
3.352026,328,65.589168
-3.973461,359,65.831509
-1.139606,331,66.05621
-4.599383,276,66.237604
1.562077,255,66.40129
-0.076458,248,66.575708
2.017153,254,66.739901
2.683925,285,66.922195
-1.593101,303,67.121005
2.608187,350,67.356944
2.67266,314,67.565303
5.636353,417,67.865684
-1.347346,339,68.096189
-4.580755,298,68.292137
2.75893,323,68.512096
-1.256114,298,68.708391
-0.686044,330,68.930189
-1.018433,346,69.170807
-1.867154,325,69.389665
1.022937,280,69.572432
2.906864,278,69.773258
3.247454,323,69.992353
-3.518621,261,70.163881
-3.809153,253,70.326078
-3.555627,276,70.540372
-1.823302,319,70.757816
30.597429,1332,71.848849
0.066276,345,72.084915
16.213269,628,72.564676
9.816225,467,72.906807
49.927858,1555,74.165539
55.791797,1708,75.534357
6.463634,442,75.859299
6.247738,561,76.277509
30.051118,1250,77.276893
44.565623,1517,78.51795
54.921012,1721,79.928024
15.40968,655,80.412413
84.773505,2506,82.435227
8.175033,592,82.869442
-1.845655,279,83.071047
-1.923229,293,83.265949
-3.725315,255,83.428183
-2.992039,246,83.584248
0.403044,381,83.84976
31.06902,1045,84.72543
15.457996,625,85.192541
85.256569,2571,87.188765
40.752527,1318,88.216
41.326259,1295,89.18378
75.820825,2237,90.809782
43.814262,1385,91.818779
21.478866,800,92.379062
12.03559,548,92.774539
19.210502,710,93.272452
31.85192,1056,94.050367
16.960541,797,94.64558
10.035391,508,94.995094
5.743548,399,95.264023
0.480554,251,95.413311
1.257353,254,95.564406
1.228415,253,95.720982
0.810916,252,95.881171
0.981478,272,96.044419
0.595889,237,96.182021
1.510231,263,96.342623
4.204857,330,96.546738
6.881877,522,96.901954
-2.942917,303,97.091045
20.526084,872,97.734959
1.579252,272,97.904271
3.18661,290,98.083901
0.903198,252,98.236822
0.093374,225,98.371537
1.742505,258,98.536067
2.030222,267,98.716701
0.589356,239,98.866813
1.113409,234,99.008098
1.268612,245,99.157606
4.382125,440,99.461557
-0.662933,337,99.676171
-3.455432,297,99.8621
-1.352148,344,100.079045
