#{"t_start": 1776892912.8553212, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
1.986006,207,0.753288
14.376614,247,0.859406
4.403239,167,0.926328
12.394437,230,1.024065
4.499945,170,1.092612
4.928197,173,1.162236
4.643742,174,1.231414
2.904088,150,1.288827
21.059719,246,1.394553
6.115926,202,1.481525
3.293562,155,1.915169
0.189575,200,2.004895
9.990474,237,2.151474
10.079177,196,2.232608
9.000908,217,2.330014
1.257345,158,2.391844
6.987375,188,2.469468
2.672716,179,2.542307
5.631126,173,2.618225
6.167706,186,2.696442
14.638907,252,3.171067
1.049348,174,3.240818
3.002241,166,3.306898
11.893026,234,3.411493
1.754322,167,3.477085
12.630108,199,3.559988
11.572081,210,3.64937
15.309599,248,3.761228
3.642145,171,3.831731
19.700641,255,3.94537
3.384981,153,4.004233
9.132103,200,4.423374
7.818145,214,4.51439
2.549068,155,4.574763
12.655746,218,4.669531
6.303867,190,4.752565
8.035381,217,4.843691
20.335634,242,4.952298
13.697176,235,5.059898
15.31549,215,5.153315
4.50621,173,5.263541
2.43951,184,5.701728
14.747915,214,5.798502
5.52824,185,5.873196
10.691158,214,5.967469
1.567336,165,6.03226
6.204808,196,6.11142
8.717583,213,6.202021
9.225996,189,6.280023
2.303472,149,6.336434
10.063904,242,6.441878
13.57641,197,6.87271
13.034419,194,6.953351
6.30418,184,7.050798
8.801138,237,7.156045
7.759707,191,7.235133
9.653318,189,7.316058
5.253885,183,7.397521
6.465031,192,7.478236
5.616436,178,7.553045
2.238626,151,7.615482
15.973514,231,7.717622
9.912861,192,8.153969
12.192547,198,8.237235
10.865471,200,8.323507
12.297246,194,8.409462
11.544575,191,8.489361
5.867027,180,8.563779
17.047363,248,8.675961
12.27814,204,8.764052
4.185259,167,8.833853
14.817759,238,8.942094
12.767378,203,9.380682
10.922983,186,9.461165
14.399129,206,9.54867
8.175726,189,9.628895
6.128189,191,9.709018
9.176269,189,9.79287
9.579101,194,9.877813
8.332523,179,9.948868
9.778169,183,10.023182
13.247526,206,10.117292
17.970328,252,10.582196
1.473687,177,10.654613
14.604729,202,10.742157
14.001784,199,10.834086
17.788169,229,10.934142
2.935202,177,11.007162
14.083687,206,11.098626
26.856946,286,11.228074
2.100997,146,11.283402
10.58568,213,11.37769
19.013212,248,11.860799
10.348044,213,11.953342
4.681613,188,12.033105
20.86535,234,12.146267
18.284906,236,12.254248
2.333921,154,12.312701
15.190364,215,12.402669
6.53585,217,12.494823
15.009854,207,12.580546
5.176205,182,12.653206
9.538064,184,13.070977
10.002197,187,13.146689
21.661641,255,13.262025
11.525988,195,13.342532
13.392117,213,13.431598
7.219916,178,13.503034
10.645701,243,13.612276
17.38976,234,13.717686
8.266112,179,13.791352
7.40187,173,13.859959
7.680999,183,14.26597
8.44884,194,14.347359
11.266303,192,14.423566
9.76426,205,14.509024
8.011436,192,14.587966
10.846685,205,14.672647
8.994182,209,14.759978
3.19335,161,14.824692
16.415332,220,14.914482
12.885127,198,14.995268
7.777426,173,15.061684
12.18858,207,15.478379
12.386262,205,15.562975
12.072985,196,15.685715
8.143084,196,15.785013
13.959928,202,15.871204
15.105463,213,15.958168
6.223794,179,16.028192
18.559322,236,16.130333
14.896867,205,16.214167
9.323489,183,16.286778
16.020052,222,16.714938
18.251447,218,16.808337
9.787571,193,16.88736
19.099542,270,17.007716
16.705432,223,17.103262
12.912171,209,17.190588
18.871289,229,17.289424
7.252385,213,17.391335
7.905548,182,17.46546
12.774835,200,17.883372
14.751451,241,17.993193
25.251737,278,18.112746
15.470617,230,18.212402
12.048257,200,18.295003
12.540417,263,18.409617
15.93628,285,18.539674
23.234499,256,18.653449
13.124235,212,18.744589
17.999812,224,19.17511
14.130539,207,19.262236
9.075165,179,19.333397
9.789915,190,19.409366
13.157888,210,19.497075
11.442303,193,19.577149
10.995103,197,19.658849
11.732958,202,19.742581
11.432213,193,19.823793
10.138309,191,19.900821
14.35637,205,20.314576
9.825605,186,20.389806
21.303842,241,20.496917
12.47793,200,20.578234
10.059534,198,20.660632
20.091162,262,20.780561
10.354547,183,20.857925
13.424265,203,20.941513
16.955331,219,21.03072
15.901307,218,21.124848
25.558809,313,21.624094
25.094512,282,21.75511
16.005486,218,21.849309
8.577029,209,21.938259
13.967981,215,22.032854
11.5123,214,22.122021
19.339503,277,22.248554
15.960363,221,22.34702
9.169308,211,22.778299
10.848524,234,22.885758
11.896366,198,22.968773
8.886599,179,23.050629
9.719356,184,23.127411
14.82228,218,23.221775
10.812509,189,23.313773
13.794069,197,23.410481
12.930364,205,23.498471
10.573765,207,23.588475
13.621715,209,24.029692
12.848999,198,24.112235
23.025676,257,24.225259
14.735407,215,24.318837
28.458449,284,24.447607
14.26178,209,24.535308
20.824743,244,24.643357
16.021129,221,24.74219
6.127354,183,24.82154
16.355707,215,25.248491
13.994525,208,25.337409
17.389552,224,25.433977
13.649117,203,25.51856
19.260019,234,25.622179
14.085575,222,25.720425
16.286278,214,25.810369
16.403725,242,25.922104
10.470578,184,25.996651
16.586373,218,26.0892
17.45625,222,26.519678
17.081318,231,26.620968
20.38928,246,26.731201
24.458245,265,26.855068
21.708296,241,26.961897
26.720237,287,27.097921
20.273494,270,27.221459
17.574271,242,27.337052
25.526165,261,27.791334
22.62156,247,27.903328
13.761638,198,27.98598
20.999014,238,28.089435
27.443367,278,28.214326
15.223338,215,28.30858
15.201658,224,28.409185
14.223648,205,28.49479
15.911019,218,28.590368
12.071958,197,29.014613
34.665564,308,29.156571
17.561088,224,29.250164
21.892364,272,29.374808
28.186714,276,29.499651
15.119054,217,29.595193
27.020436,263,29.710744
12.246637,199,29.794705
18.488156,247,30.304908
13.603639,209,30.394374
27.833668,299,30.540467
10.097044,198,30.630108
16.96199,222,30.732514
7.815588,220,30.830612
27.459079,283,30.973784
23.412376,254,31.090406
16.920758,240,31.195336
17.04337,230,31.650816
35.631381,329,31.812016
11.081612,202,31.89914
11.797321,193,31.978205
16.314421,217,32.077157
4.286604,180,32.151609
18.915919,238,32.261553
16.271074,229,32.365181
16.396471,237,32.473533
23.295128,277,32.933235
10.133842,221,33.047231
16.411975,238,33.168084
15.600662,216,33.261552
19.710189,283,33.397966
22.022469,252,33.523124
30.229185,295,33.674946
13.770443,221,33.776787
20.538222,252,34.246528
15.407717,241,34.360871
18.078166,227,34.460187
11.845749,188,34.540069
26.820041,275,34.668312
20.370623,234,34.773587
24.499834,274,34.906741
15.358914,220,35.002012
20.544763,239,35.105686
15.889896,231,35.549417
39.395552,367,35.73537
22.079156,256,35.859632
23.236998,252,35.975547
25.331361,257,36.121084
33.974695,305,36.275508
22.928371,251,36.388559
12.107783,225,36.831109
13.5738,215,36.930668
22.186593,240,37.143093
33.081852,300,37.313901
44.922273,392,37.539075
15.601585,210,37.635783
17.934347,230,37.744613
10.280126,217,37.843842
28.648193,272,38.31999
13.939334,215,38.415028
27.273458,270,38.543802
19.323574,252,38.665188
30.568585,295,38.803097
36.164863,324,38.968142
18.414606,223,39.066705
12.269042,229,39.170939
29.506291,295,39.643044
13.563179,232,39.748579
10.582692,212,39.84707
