#{"t_start": 1776807305.379369, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
27.714091,224,0.600401
23.423702,198,0.679714
21.011493,189,0.753912
50.667225,264,0.870326
26.817565,215,0.964354
37.596836,223,1.060237
44.684444,268,1.171833
34.596104,233,1.265891
21.123837,205,1.351732
