#{"t_start": 1776778839.3801742, "env_id": "BDXCourseProject-v0"}
r,l,t
-13.918089,222,0.13318
-11.03465,187,0.232359
-7.40124,194,0.334983
-18.331241,213,0.450403
-16.474043,231,0.579388
-8.360671,196,0.682911
-27.950971,246,0.817652
-12.878907,192,0.920127
-19.093888,216,1.037692
-21.882047,216,1.156329
-24.46518,272,1.310588
-7.926562,207,1.421259
-11.59407,210,1.533501
-17.225443,202,1.639794
-20.693685,240,1.774617
-12.094948,232,1.902329
-13.00139,210,2.017223
-11.832074,211,2.129396
-14.649036,201,2.237961
-5.668384,190,2.337273
-16.069463,186,2.437445
-7.184782,194,2.540679
-9.398411,179,2.634751
-19.03541,217,2.750982
-8.096947,195,2.85388
-15.724751,200,2.959061
-13.751216,201,3.064695
-11.908283,181,3.158582
-7.800625,183,3.256775
-21.986104,233,3.385247
-18.281431,228,3.507139
-12.774258,198,3.613222
-17.376706,216,3.728479
-7.143694,187,3.827131
-14.086237,203,3.935722
-22.698064,246,4.073272
-18.782823,200,4.182598
-10.015917,186,4.281665
-11.429234,191,4.381248
-10.033724,207,4.491174
-11.523762,181,4.586017
-13.925285,209,4.697899
-12.750765,216,4.813956
-16.287476,281,4.977885
-16.528912,190,5.080761
-9.153941,239,5.208252
-16.09804,246,5.345943
-16.159213,222,6.308012
-10.479118,204,8.092028
-7.012682,205,9.911813
-16.714206,235,11.965167
-11.478112,182,13.549376
-11.86246,212,15.417859
-26.948316,223,17.384923
-19.295569,204,19.172746
-16.15239,198,20.928012
-15.325022,201,22.693874
-14.14551,193,24.388105
-17.374969,221,26.331488
-29.564,230,28.354419
-11.024013,194,30.05481
-16.697099,218,31.966262
-2.258038,164,33.399741
-12.706134,189,35.043816
-21.054313,211,36.88953
-36.521837,250,39.096643
-13.810129,203,40.889912
-11.966363,210,42.730181
-9.924565,197,44.458586
-12.403162,199,46.193038
-10.673131,215,48.076986
-12.185706,224,50.05911
-9.742003,192,51.742223
-18.070085,188,53.388207
-21.132228,180,54.962392
-12.063111,205,56.763137
-12.434002,188,58.413278
-16.561981,216,60.31301
-9.553162,177,61.85964
-8.245172,202,63.623785
-10.452799,186,65.253427
-7.560201,189,66.918927
-8.312712,207,68.758041
-20.718313,246,70.946576
-17.527483,260,73.26215
-8.699416,181,74.856794
-8.050476,178,76.419864
-15.811895,170,77.909454
-9.871709,173,79.451854
-6.947909,180,81.043833
-22.996293,199,82.79915
-16.30425,187,84.446238
-18.406988,207,86.285157
-14.563937,215,88.178895
-11.212071,182,89.767932
-13.019947,243,91.908758
-15.425505,180,93.518818
-24.287861,193,95.212854
-16.554761,191,96.893373
-7.713751,162,98.305706
-7.944135,175,99.86146
-21.140373,203,101.647442
-14.701603,186,103.288284
-33.875933,240,105.411596
-25.570569,214,107.301664
-28.01825,213,109.199459
-46.728279,258,111.49076
-42.479412,237,113.584998
-47.310571,216,115.495613
-30.722046,214,117.390667
-31.562926,188,119.051523
-18.480968,222,121.011779
-42.705813,238,123.130688
-13.672252,189,124.798334
-20.110195,208,126.625298
-20.977617,186,128.263694
-13.141625,211,130.142758
-27.244647,229,132.148076
-13.564156,206,133.961544
-26.718733,248,136.150537
-36.978317,223,138.117152
-24.015157,237,140.207766
-12.155675,174,141.72831
-12.177032,179,143.311594
-16.794797,185,144.942668
-12.905743,180,146.525106
-11.940135,195,148.239605
-14.866975,190,149.919231
-10.683761,193,151.614189
-10.537337,173,153.138022
-15.278085,205,154.962139
-12.41795,208,156.801652
-28.154514,184,158.420325
-12.955232,184,160.051758
-22.159407,204,161.860091
-17.769383,173,163.383996
-10.154955,180,164.954185
-6.775587,172,166.462934
-24.792068,185,168.09047
-27.379278,200,169.888608
-17.219666,198,171.636797
-12.411657,181,173.221397
-10.942016,180,174.802945
-63.577843,199,176.542747
-23.438419,193,178.247394
-16.25279,186,179.889126
-11.616837,189,181.553941
-14.877008,174,183.080772
-18.538905,208,184.926417
-16.856247,198,186.661246
-19.716818,200,188.417101
-16.708454,187,190.082858
-15.452716,180,191.672183
-19.491536,181,193.257704
-15.082555,183,194.857233
-21.05216,182,196.457516
-11.746814,185,198.081204
-9.182173,183,199.69589
-13.985465,185,201.31358
-9.422605,181,202.903278
-6.211292,182,204.486063
-27.662467,185,206.10546
-8.412073,175,207.66563
-8.328387,183,209.265446
-13.47518,177,210.824054
-44.147453,213,212.696887
-7.046585,180,214.273951
-19.130969,180,215.84358
-8.206835,184,217.461332
-16.042626,199,219.236586
-11.527812,186,220.866209
-10.484308,203,222.657908
-38.61802,225,224.644663
-25.213147,214,226.520168
-11.146038,187,228.159274
-22.466141,215,230.061285
-32.763401,195,231.773382
-28.939081,185,233.397222
-43.997222,244,235.560001
-13.036112,175,237.474703
-19.980095,180,239.073546
-20.025556,188,240.724411
-22.771858,185,242.348671
-27.292911,224,244.315101
-13.911148,189,245.981503
-30.397545,205,247.78295
-12.487703,177,249.348821
-26.277755,185,251.007145
-28.764077,240,253.133855
-16.436922,200,254.89403
-20.579901,220,256.818593
-13.115954,201,258.574819
-23.868611,230,260.611332
-23.39307,186,262.244584
-37.781288,245,264.398127
-34.467568,224,266.356572
-37.892256,225,268.335359
-39.7349,205,270.138843
-14.677086,178,271.698641
-33.781601,229,273.720694
-8.436426,196,275.45629
-19.372156,192,277.149155
-16.57831,213,279.023077
-15.750347,189,280.699902
-13.63219,185,282.323591
-15.963464,187,283.971121
-24.711926,195,285.678013
-36.703166,317,288.510256
-39.908519,215,290.416975
-26.789676,206,292.215554
-15.340834,213,294.104186
-14.23191,198,295.84512
-11.754736,185,297.466345
-19.132913,218,299.378005
-11.885795,183,300.983084
-16.386183,201,302.746866
-26.79971,213,304.61965
-27.163079,215,306.519246
-14.708511,162,307.935137
-11.686668,164,309.383519
-14.270702,179,310.9662
-20.532264,213,312.842885
-6.838002,180,314.41951
-32.245791,228,316.43127
-18.719114,196,318.163426
-17.470145,189,319.834847
-13.296168,181,321.432834
-8.863096,186,323.063784
-9.876445,188,324.715121
-26.505344,209,326.546994
-16.809502,195,328.26254
-7.015925,181,329.856067
-13.38746,196,331.594255
-16.926877,239,333.721207
-15.69548,181,335.315725
-15.841399,178,336.865336
-33.717749,215,338.770114
-17.534319,186,340.431751
-9.130064,203,342.232328
-16.203038,211,344.094061
-24.804497,198,345.855378
-16.608593,206,347.684852
-23.997096,215,349.595073
-17.714742,186,351.242957
-27.030391,195,352.957582
-21.061722,186,354.597473
-28.850228,228,356.617367
-30.744498,193,358.319943
-45.16482,239,360.434483
-31.761129,211,362.290604
-16.403096,207,364.129575
-15.82116,190,365.813403
-18.409466,206,367.624146
-27.285686,224,369.606438
-20.98556,219,371.537845
-16.548484,211,373.394488
-25.594692,280,375.870461
-20.91435,221,377.834509
-16.510273,229,379.828619
-13.258128,184,381.446619
-11.893327,200,383.214774
-13.225861,185,384.837131
-19.411519,194,386.539861
-17.946463,223,388.488016
-16.338303,211,390.343666
-18.181527,201,392.106743
-18.797463,198,393.843372
-26.967475,207,395.651792
-32.465295,216,397.55465
-27.316464,229,399.588406
-30.257604,208,401.421771
-20.376907,192,403.113577
-7.234913,195,404.826279
-9.716649,206,406.639912
-6.283153,181,408.222515
-17.724165,173,409.743862
-24.934054,186,411.408899
-19.000234,184,413.0361
-28.45862,211,414.891122
-24.022179,217,416.788067
-27.849764,199,418.536551
-22.268768,194,420.235764
-15.025044,182,421.83283
-27.411332,216,423.730454
-20.5334,201,425.502233
-9.34967,181,427.089008
-16.058935,213,428.956409
-32.968907,201,430.746323
-23.016255,193,432.461885
-9.677662,197,434.201834
-14.201797,185,435.816617
-31.037287,195,437.523037
-11.806001,202,439.321076
-19.380337,227,441.316039
-24.58401,249,443.511458
-19.048825,215,445.393749
-21.981387,204,447.197574
-22.444202,242,449.328633
-19.688074,248,451.510594
-8.955117,184,453.10771
-18.416702,231,455.1392
-29.011115,253,457.375535
-13.193469,191,459.068271
-12.002629,229,461.096418
-31.749058,271,463.485643
-15.658556,215,465.37338
-21.968052,219,467.288739
