#{"t_start": 1776775449.920479, "env_id": "BDXCourseProject-v0"}
r,l,t
-22.90144,224,1.248939
-13.903643,198,1.400014
-10.021077,189,1.543987
-18.77388,264,1.730315
-8.636259,215,1.875897
-10.579702,223,2.023776
-23.16685,268,2.20089
-12.367795,233,2.353073
-9.910168,205,2.492269
-10.276493,206,3.241607
-20.009815,214,3.382672
-11.131517,190,3.50482
-14.627562,237,3.661241
-20.284707,239,3.812149
-12.146142,211,3.944432
-18.737515,235,4.098259
-18.216235,225,4.242718
-18.771403,242,4.392492
-18.868664,223,5.08517
-11.439975,200,5.213625
-9.552484,239,5.369545
-20.256188,222,5.510104
-18.674161,196,5.631286
-12.945007,219,5.769669
-9.78333,211,5.905526
-4.045119,187,6.025466
-11.457804,198,6.151253
-18.950959,242,6.900705
-21.230505,273,7.093357
-26.388797,239,7.317137
-10.503509,208,7.460067
-13.459346,198,7.59852
-21.28021,228,7.755468
-16.909062,239,7.924797
-28.907676,282,8.130575
-16.946225,195,8.270476
-19.158857,239,9.054483
-14.054308,207,9.196518
-14.775719,220,9.419845
-10.075816,198,9.592132
-22.410085,285,9.866824
-7.060748,223,10.078955
-13.706707,275,10.32678
-14.427134,211,10.531682
-14.008798,292,10.775766
-6.883339,204,11.444309
-10.515499,225,11.584084
-12.60325,204,11.709544
-17.559829,214,11.844068
-4.958281,189,11.958817
-8.832485,204,12.084741
-7.38295,201,12.212034
-21.147065,212,12.358521
-5.860577,172,12.46496
-27.843232,236,12.615433
-18.662976,259,13.314617
-14.635656,198,13.435434
-14.821707,202,13.564464
-9.885976,176,13.669326
-11.367283,225,13.811697
-18.337077,261,13.973594
-14.834742,272,14.147277
-7.896114,189,14.258387
-8.273602,222,14.395203
-16.71306,221,15.052633
-13.912853,230,15.198881
-22.129191,227,15.380643
-11.886047,211,15.508931
-18.44815,236,15.65338
-17.573125,230,15.794711
-12.951407,212,15.926441
-13.544402,215,16.057308
-10.561839,232,16.199802
-3.9599,215,16.896053
-5.928829,198,17.019147
-18.94175,287,17.207164
-13.049716,196,17.327363
-7.819409,218,17.463094
-21.349003,235,17.613659
-13.786225,224,17.751091
-9.01204,208,17.886905
-12.076893,238,18.038689
-13.84944,235,18.727063
-11.532125,238,18.873404
-10.905255,196,18.995743
-6.704807,221,19.133836
-21.689055,256,19.292882
-8.622055,229,19.436768
-6.565003,225,19.577038
-14.605099,220,19.713329
-14.518541,199,19.832535
-6.079149,188,19.945055
-18.060244,289,20.657384
-12.972326,284,20.838858
-10.602763,190,20.952774
-19.52514,283,21.132757
-22.299072,256,21.298945
-18.859021,353,21.532472
-14.706393,197,21.658728
-23.640752,257,22.348182
-14.04097,210,22.480855
-6.201171,186,22.595706
-7.23414,190,22.714686
-6.052271,218,22.849104
-12.187891,268,23.015572
-17.453647,234,23.167524
-7.548575,206,23.294725
-12.697214,212,23.422101
-22.830751,233,23.569679
-7.546917,192,24.216889
-6.491995,243,24.364303
-8.466894,223,24.503361
-13.821726,236,24.68667
-10.722584,215,24.817903
-10.496751,243,24.974924
-4.50023,203,25.099068
-8.924597,204,25.255526
-12.094126,208,25.385031
-5.057607,186,26.028428
-17.225548,227,26.165319
-10.109461,225,26.301066
-6.682802,195,26.42002
-10.779537,221,26.554273
-5.452047,176,26.662021
-6.05033,206,26.788534
-8.394043,207,26.915267
-21.844468,294,27.093669
-4.471852,182,27.201932
-12.019471,276,27.906115
-7.429068,200,28.024159
-12.514362,259,28.194665
-11.983708,201,28.314683
-20.798648,227,28.459689
-5.100794,210,28.595869
-10.200331,233,28.741706
-8.216505,248,28.894321
-3.726942,181,29.00778
-21.238238,241,29.706857
-10.075563,211,29.840644
-5.352017,181,29.951941
-8.868194,213,30.087507
-9.878816,220,30.228816
-6.038518,192,30.344882
-11.613157,196,30.460888
-18.494278,249,30.622361
-4.726852,207,30.751469
-13.075749,251,31.442285
-7.52525,227,31.589628
-9.751859,228,31.740157
-7.487559,210,31.867677
-5.440586,206,31.99568
-4.916239,185,32.1122
-22.428498,305,32.310014
-10.920359,224,32.444588
-8.343862,217,32.576544
-11.014987,222,33.256693
-3.416879,182,33.369217
-8.661253,272,33.535047
-2.482128,185,33.644652
-3.134723,180,33.755575
-12.118028,289,33.939488
-8.351614,245,34.090832
-4.155507,178,34.196688
-3.375468,173,34.298564
-7.52319,213,34.427804
-6.956784,185,35.067502
-4.26457,182,35.181288
-8.270465,228,35.325104
-8.580784,184,35.433917
-10.756532,217,35.564071
-2.753411,178,35.670993
-4.961301,186,35.78111
-8.046755,239,35.930947
-9.509128,200,36.051959
-4.895519,174,36.154516
-11.44178,253,36.843363
-5.430041,200,36.968031
-4.133503,179,37.075443
-4.173609,184,37.190584
-3.508778,197,37.310046
-3.907351,173,37.414099
-13.723618,284,37.596225
-10.508253,299,37.807974
-16.994064,230,37.952663
-9.857868,184,38.061613
-5.997937,197,38.748679
-4.490875,199,38.873408
-9.331382,216,39.003756
