#{"t_start": 1776781573.628543, "env_id": "BDXCourseProject-v0"}
r,l,t
-13.215099,207,376.252092
-31.757057,244,378.433261
-17.826597,181,380.055003
-15.116333,186,381.645861
-9.44056,181,383.271471
-12.172696,175,384.754692
-11.754589,177,386.259267
-20.151997,200,388.033091
-30.503323,205,389.80797
-15.264296,194,391.460235
-24.789166,230,393.443711
-15.168372,186,395.051277
-16.288012,222,396.934216
-13.950986,205,398.672139
-21.370705,211,400.489382
-20.345276,213,402.298646
-36.578421,259,404.601419
-43.974631,244,406.711937
-44.275914,234,408.71295
-29.128335,183,410.319487
-21.951322,170,411.766698
-11.366446,182,413.341697
-17.837156,199,415.025637
-18.400081,223,416.949926
-23.580811,212,418.791583
-17.578879,205,420.561148
-9.328472,189,422.192375
-9.131605,186,423.847356
-11.299669,190,425.491097
-19.440686,226,427.593938
-18.968095,232,429.614097
-20.452585,201,431.318192
-26.453071,241,433.405594
-30.391705,225,435.387956
-28.989245,263,437.631375
-13.128672,195,439.323763
-9.993745,186,440.922186
-19.478617,218,442.818688
-22.395572,209,444.624318
-15.141036,188,446.290124
-14.344955,185,447.913337
-22.639325,187,449.622483
-19.956277,194,451.317255
-29.017566,231,453.318211
-9.566632,199,454.998022
-23.522787,202,456.760537
-20.085054,225,458.758083
-25.552101,279,461.253584
-21.50533,216,463.161782
-15.163773,181,464.701421
-24.994764,222,466.60428
-14.468984,191,468.245514
-33.19486,198,469.96653
-17.485785,197,471.704124
-11.824738,207,473.692252
-17.198046,197,475.372172
-11.722336,188,476.976953
-19.365588,176,478.551466
-14.744946,224,480.46825
-16.87144,179,481.975114
-18.759101,192,483.62554
-13.373295,177,485.11896
-28.504108,227,487.03339
-59.713999,269,489.344181
-9.423023,184,490.900744
-16.53463,195,492.555845
-23.783031,202,494.268437
-29.150313,267,496.533088
-22.710992,217,498.365055
-17.864319,199,500.088786
-20.5342,225,501.985318
-14.727388,206,503.755231
-24.643753,204,505.569602
-16.021991,197,507.245772
-21.028444,209,509.131517
-35.495952,188,510.754849
-29.080034,206,512.517823
-23.369427,200,514.323062
-17.190457,200,516.041523
-24.197328,203,517.812458
-19.487085,234,519.842463
-29.177414,201,521.653324
-27.822529,257,523.923248
-32.501407,226,525.877514
-22.416618,218,527.878623
-24.528782,229,529.970371
-26.969097,221,532.012421
-30.45719,251,534.219931
-32.253342,249,536.345277
-29.746011,190,538.010552
-46.293174,277,540.572738
-34.951142,256,542.867046
-24.755236,274,545.260505
-15.011949,188,546.895719
-13.455118,184,548.510116
-13.253535,190,550.160525
-13.593162,183,551.758918
-9.519996,189,553.434948
-8.603519,181,555.00352
-20.528848,199,556.70254
-17.124944,187,558.319558
-16.246591,188,559.990045
-10.029277,184,561.562427
-14.118032,190,563.178881
-5.501654,182,564.753113
-10.593055,188,566.380988
-11.688315,194,568.08014
-9.657617,179,569.649612
-12.757518,215,571.523545
-15.118979,192,573.178331
-18.552839,195,574.860596
-19.12834,244,576.92943
-29.051768,263,579.209856
-6.190957,213,581.032827
-17.243358,210,582.835946
-5.889342,173,584.315979
-22.664824,203,586.112061
-23.282118,190,587.755669
-15.802591,188,589.411232
-10.932087,175,590.916734
-46.115023,285,593.408524
-17.645975,193,595.109307
-21.904703,249,597.290963
-19.058299,240,599.429101
-23.897052,181,600.972138
-39.450132,222,602.874485
-20.550706,186,604.475828
-27.552358,178,605.99996
-12.696457,184,607.561396
-14.151936,191,609.216492
-15.58276,278,611.64458
-15.255908,199,613.388279
-14.491712,198,615.093611
-12.156249,187,616.686223
-20.068963,270,618.997861
-6.686771,183,620.593863
-7.781838,183,622.15399
-25.332656,201,623.918558
-21.374209,253,626.069556
-10.208041,203,627.78642
-21.011997,228,629.747848
-23.870183,205,631.48049
-9.34982,211,633.272346
-12.136553,224,635.166936
-15.924614,205,636.903474
-15.069629,194,638.55843
-28.63764,240,640.620304
-18.692024,227,642.548447
-19.555192,186,644.13348
-19.245872,192,645.770531
-18.642564,203,647.485403
-15.116201,219,649.368027
-15.946118,204,651.128013
-19.429278,185,652.747673
-11.068473,189,654.395392
-25.318631,207,656.169198
-16.295685,216,658.03039
-13.774066,199,659.769755
-20.385759,194,661.406843
-23.433844,202,663.114794
-8.411259,177,664.635743
-17.814737,186,666.221289
-13.690283,200,667.935154
-25.563232,231,669.941882
-21.650165,201,671.648573
-20.919327,224,673.576089
-37.760428,238,675.60113
-21.093712,249,677.721838
-14.025251,179,679.294571
-10.667583,198,681.048794
-25.115309,207,682.926601
-24.065974,193,684.582298
-23.465032,223,686.612417
-29.084363,201,688.332177
-16.030132,198,690.02187
-20.973469,249,692.163338
-17.767775,215,694.000834
-13.781668,230,696.08081
-21.077274,254,698.367835
-14.050006,235,700.416857
-17.710664,234,702.418313
-22.854817,223,704.329424
-23.195314,225,706.243049
-21.231753,221,708.125571
-17.606385,259,710.381127
-23.609233,210,712.18087
-11.737692,214,713.99744
-25.35113,207,715.819681
-16.656151,194,717.500358
-13.300664,205,719.327876
-17.8291,253,721.498463
-18.005951,207,723.323132
-29.827762,228,725.254545
-26.855389,211,727.122708
-14.101211,243,729.297653
-12.023557,224,731.333923
-15.034124,231,733.383068
-16.64061,183,735.0167
-13.897466,256,737.261552
-19.874904,244,739.431838
-15.119943,232,741.41751
-17.092107,230,743.406606
-18.634741,225,745.412287
-20.253668,230,747.379788
-28.480469,238,749.449748
-21.025951,192,751.148743
-27.573455,191,752.785512
-28.533092,203,754.548943
-16.877632,199,756.340349
-25.996477,224,758.349642
-32.520708,190,760.012884
-17.985203,226,762.018985
-35.593453,308,764.728796
-44.960016,273,767.193488
-26.218811,219,769.116655
-29.379702,219,771.053732
-20.130619,228,773.05299
-20.475835,184,774.685198
-19.976958,194,776.332585
-24.127586,204,778.119523
-24.626038,203,779.877159
-16.748004,189,781.481786
-19.638459,223,783.383677
-29.551119,283,785.81052
-15.849596,212,787.617575
-19.964764,207,789.408949
-27.462641,215,791.229758
-17.890427,229,793.168216
-16.35431,184,796.230979
-21.000566,252,798.55051
-35.482218,238,800.847566
-16.544788,204,802.793472
-21.37612,197,804.998171
-24.688404,207,806.840377
-31.930404,262,809.097813
-29.568539,225,811.141975
-25.969244,221,813.075945
-15.560734,212,814.94777
-17.739501,224,816.92865
-24.101167,227,818.984316
-18.458601,215,820.856336
-27.365618,306,823.650226
-21.317284,197,825.505004
-29.101546,223,827.450309
-19.564365,224,829.365433
-20.335551,240,831.42525
-13.882251,232,833.402046
-12.614929,239,835.51845
-22.043993,216,837.800065
-16.601694,207,839.555208
-13.585672,213,841.377086
-7.752909,224,843.2852
-17.612304,217,845.152619
-34.356188,241,847.198866
-12.75384,225,849.142243
-14.017164,239,851.206684
-6.113385,188,852.837745
-16.696397,211,854.716645
-29.35915,185,856.345538
-13.130075,213,858.161103
-16.01104,204,859.903036
-12.136977,184,861.455139
-22.563359,225,863.376764
-13.524791,194,865.122692
-7.544462,193,866.763279
-24.875208,201,868.476606
-15.986612,224,870.378364
-26.241024,227,872.338146
-22.942187,210,874.169167
-18.432713,191,875.781701
-32.283391,266,878.039273
-28.266998,216,880.380021
-20.194105,257,882.945886
-18.452827,213,884.807625
-6.792135,174,886.297353
-7.607479,174,887.755901
-8.819777,176,889.237386
-26.769098,213,891.049506
-13.1404,197,892.709213
-6.356537,172,894.170542
-14.639899,208,895.931961
-21.467115,224,897.834678
-28.044875,220,899.707479
-22.440404,208,901.528074
-26.798002,243,903.597035
-12.663571,191,905.301323
-20.327313,207,907.059511
-10.873936,231,909.227179
-14.833995,183,910.776269
-16.528207,231,912.747064
-29.642362,254,914.928201
-13.901819,234,916.918724
-24.577114,206,918.673124
-7.270582,205,920.427016
-21.069111,241,922.473388
-25.330349,289,924.957734
-16.006006,223,926.864151
-12.792885,232,928.833193
-29.65557,176,930.332147
-18.645729,221,932.206507
-21.81935,243,934.275701
-11.647885,243,936.34568
-13.3908,202,938.06671
-22.305479,212,939.877233
-15.229584,243,941.934747
-25.532612,205,943.675387
-43.656814,205,945.437303
-37.949739,273,947.757436
-20.735512,255,949.949237
-13.301235,211,951.730702
-13.673316,219,953.580269
-20.459046,239,955.630683
-20.277081,294,958.149528
-18.340559,200,959.846924
-19.194,221,961.710542
-28.33656,227,963.625233
-18.550693,270,965.917545
-15.436145,203,967.635658
-13.61811,206,969.398951
-26.171126,260,971.617624
-17.541652,261,973.819396
-20.579695,233,975.808945
-14.113102,216,977.632064
-14.638552,215,979.451221
-23.548488,231,981.407802
-25.129494,197,983.094456
-29.611205,230,985.074536
-27.980027,208,986.822379
-27.556078,221,988.71345
-39.10323,212,990.507829
-24.71379,237,992.503427
-42.898776,243,994.58279
-35.088541,275,996.89737
-11.451476,193,998.544127
-20.822623,212,1000.336251
-31.948598,247,1002.416089
-16.38982,210,1004.207328
-14.23899,201,1005.902442
-20.56763,194,1007.528266
-56.501577,284,1009.938351
-25.640882,239,1011.972633
-9.288321,186,1013.560446
-39.950951,303,1016.143448
-17.548494,216,1017.963619
-22.741044,233,1019.931771
-27.838736,230,1021.875932
-20.947946,201,1023.57169
-7.290239,187,1025.169673
-20.419531,224,1027.060409
-20.532013,230,1029.026411
-16.350254,211,1030.809268
-13.564475,204,1032.527075
-19.097761,203,1034.266908
-12.25995,191,1035.880111
-12.924454,202,1037.580989
-25.631681,243,1039.634778
-26.009414,211,1041.427135
-9.152681,179,1042.946829
-15.407318,192,1044.58956
-15.079709,216,1046.424329
-16.747596,209,1048.177374
-32.178932,208,1049.940303
-21.185221,234,1051.911117
-38.229483,216,1053.73391
-44.692442,196,1055.40728
-49.622358,211,1057.191515
-58.652595,203,1058.925707
-17.140911,215,1060.737165
-22.175792,229,1062.667297
-17.196665,215,1064.525436
-21.651774,305,1067.106091
-20.939078,197,1068.770243
-18.54864,241,1070.797878
-10.352042,211,1072.576653
-9.241672,187,1074.16206
-24.420044,278,1076.513875
-23.774065,188,1078.089196
-28.593396,261,1080.31058
-30.771192,193,1081.935252
-17.382542,205,1083.65974
-29.178229,207,1085.432595
-12.59359,215,1087.260958
-26.813573,289,1089.730009
-12.832977,192,1091.344729
-14.240347,188,1092.925112
-10.230648,178,1094.454357
-14.53321,189,1096.042671
-10.342068,169,1097.46434
-9.417623,171,1098.907558
-16.688308,208,1100.677669
-27.566129,195,1102.325734
-6.356238,173,1103.780615
-12.386089,235,1105.806945
-14.644721,200,1107.505493
-14.682628,219,1109.631412
-8.673311,203,1111.363375
-15.811055,233,1113.331533
-12.492283,204,1115.084203
-21.417092,204,1116.812908
-17.605217,237,1118.87078
-11.922052,210,1120.712112
