#{"t_start": 1776775756.063596, "env_id": "BDXCourseProject-v0"}
r,l,t
-1.970036,171,41.91142
-3.77399,173,42.01596
-5.142427,173,42.117659
-3.343594,183,42.227365
-2.633271,195,42.348684
-4.543085,182,42.458148
-2.213782,175,43.10443
-2.648881,173,43.208644
-3.572676,172,43.311178
-1.237414,177,43.417451
-2.481384,178,43.523732
-2.33305,163,43.620183
-3.379233,192,43.735667
-3.518345,165,43.832914
-1.357131,170,43.934327
-4.713542,169,44.033258
-2.033297,166,44.130731
-1.424181,167,44.229751
-1.975436,184,44.857487
-3.263806,169,44.957711
-1.794258,164,45.053098
-3.18737,175,45.157112
-3.639771,179,45.263187
-2.992067,164,45.358668
-2.761149,166,45.455432
-1.664231,179,45.561004
-3.111837,173,45.665362
-3.43631,186,45.773268
-3.542003,180,45.879898
-2.40362,169,46.500948
-2.040896,165,46.597869
-3.170875,172,46.701627
-3.21749,169,46.803753
-1.631528,182,46.919546
-0.836102,163,47.017046
-1.871411,171,47.118141
-2.917965,167,47.220059
-6.409675,165,47.318043
-0.574393,167,47.416565
-2.427466,182,47.524238
-1.909618,162,47.618081
-2.506231,171,48.238329
-4.669441,180,48.34825
-2.632406,189,48.468264
-1.885846,163,48.56468
-2.596568,169,48.665836
-5.135586,168,48.765359
-3.061978,163,48.861745
-1.550092,171,48.963747
-4.587394,174,49.066394
-0.789739,165,49.163357
-1.225864,170,49.262399
-0.67389,166,49.359654
-4.692105,177,49.983113
-2.3591,169,50.084889
-2.068939,163,50.182385
-1.6844,197,50.303116
-3.989207,172,50.40436
-2.093277,169,50.505319
-0.479004,161,50.598782
-2.262315,168,50.699495
-2.301988,177,50.822565
-2.190684,167,50.922501
-2.580289,163,51.019255
-2.380414,183,51.128091
-1.834096,166,51.749539
-1.894776,172,51.851911
-1.663507,167,51.950826
-2.452372,164,52.047099
-2.985897,178,52.152206
-1.008789,172,52.254237
-1.578738,165,52.351478
-2.006151,167,52.449925
-2.752008,165,52.546589
-3.537987,176,52.654846
-1.661265,165,52.751301
-1.052462,166,52.850891
-2.654734,176,53.478581
-1.361638,162,53.576113
-1.429787,173,53.680322
-3.542842,167,53.779855
-1.437885,174,53.8843
-2.047427,160,53.979552
-2.293444,166,54.080546
-2.002216,163,54.178007
-1.867829,160,54.273929
-0.669187,169,54.373702
-1.818728,161,54.468056
-1.366202,169,54.569273
-2.462705,187,54.68388
-1.261757,169,55.305784
-1.529036,166,55.403317
-2.993572,176,55.511727
-2.511255,165,55.609352
-3.425291,161,55.702527
-0.512658,164,55.798805
-1.096874,172,55.900546
-1.73301,169,56.001927
-4.544481,166,56.099819
-2.953657,162,56.19489
-2.789184,164,56.291426
-0.895502,166,56.389242
-2.502914,164,57.008485
-5.788924,188,57.127456
-2.571398,165,57.223526
-1.395542,161,57.31744
-1.155828,170,57.416718
-1.764642,171,57.518593
-0.870435,160,57.610505
-12.366513,246,57.761963
-0.214539,168,57.860276
-3.202448,161,57.95418
-0.383805,168,58.053284
-0.854796,164,58.149688
-2.671445,171,58.770819
-1.428772,163,58.868522
-1.411358,170,58.97083
-3.219056,176,59.080765
-2.351046,173,59.183757
-1.933475,196,59.304124
-1.213621,173,59.405599
-2.156806,169,59.504703
-0.707752,160,59.597436
-1.333869,169,59.696626
-1.574555,165,59.793625
-5.471395,205,60.435383
-1.716433,166,60.535538
-1.865844,166,60.63648
-1.723805,164,60.731431
-3.345302,166,60.82786
-1.847339,158,60.919463
-3.72997,169,61.021966
-0.9994,174,61.126244
-2.004311,164,61.222424
-2.030494,161,61.316145
-1.118239,165,61.412922
-1.906976,175,61.516826
-0.79941,171,61.618024
